"","CLASS_ID","UFID","dist","nnid","Nesting","coords.x1","coords.x2","optional"
"1",0,"F4_0",0.135211142675765,"F3_2",1,285939.353323528,4425349.2444787,TRUE
"2",0,"F4_1",0.161784282035102,"F3_4",1,285940.714096793,4425348.63483158,TRUE
"3",0,"F4_2",0.260737403887127,"F3_3",1,285938.305703096,4425349.18763484,TRUE
"4",0,"F4_3",0.221882105684872,"F3_5",1,285938.260791494,4425348.1357355,TRUE
"5",0,"F4_4",0.303715085422911,"F3_0",1,285949.091702548,4425342.64463259,TRUE
"6",0,"F4_5",0.226026616239326,"F3_34",1,285948.177582893,4425342.18727616,TRUE
"7",0,"F4_6",0.193096713123343,"F3_1",1,285949.403527875,4425341.69384529,TRUE
"8",0,"F4_7",0.202317176378734,"F3_48",1,285949.309405623,4425339.65623814,TRUE
"9",0,"F4_8",0.314253341440278,"F3_50",1,285950.762683812,4425339.4550471,TRUE
"10",0,"F4_9",0.196095548749583,"F3_6",1,285940.952188702,4425347.48149121,TRUE
"11",0,"F4_10",0.140420041335508,"F3_8",1,285944.798209348,4425347.20289286,TRUE
"12",0,"F4_11",0.201366067844073,"F3_10",1,285944.082398457,4425346.22265004,TRUE
"13",0,"F4_12",0.252852089240933,"F3_11",1,285939.421783295,4425346.28466776,TRUE
"14",0,"F4_13",0.230922829131041,"F3_12",1,285943.188712793,4425346.13666038,TRUE
"15",0,"F4_14",0.0359761136150728,"F3_9",1,285945.043522174,4425346.0968894,TRUE
"16",0,"F4_15",0.234960507047922,"F3_19",1,285946.300186636,4425344.80361766,TRUE
"17",0,"F4_16",0.0833462957607407,"F3_15",1,285940.722398084,4425344.96307104,TRUE
"18",0,"F4_17",0.0954624965916997,"F3_17",1,285939.816461586,4425344.75428953,TRUE
"19",0,"F4_18",0.180666609865625,"F3_20",1,285945.106557357,4425344.63882317,TRUE
"20",0,"F4_19",0.098229453029866,"F3_18",1,285943.114786056,4425344.56349842,TRUE
"21",0,"F4_20",0.213543318877009,"F3_22",1,285944.233481407,4425344.40036822,TRUE
"22",0,"F4_21",0.217413747670263,"F3_21",1,285941.740402627,4425344.27546373,TRUE
"23",0,"F4_22",0.140236398651162,"F3_23",1,285946.394476772,4425343.93757545,TRUE
"24",0,"F4_23",0.216929948727906,"F3_26",1,285940.610231261,4425343.61757868,TRUE
"25",0,"F4_24",0.261932906600911,"F3_27",1,285939.31052481,4425343.53343522,TRUE
"26",0,"F4_25",0.12186175067759,"F3_25",1,285947.091913679,4425343.39581109,TRUE
"27",0,"F4_26",0.104587604744172,"F3_28",1,285948.114880582,4425343.02280284,TRUE
"28",0,"F4_27",0.256348067985903,"F3_29",1,285946.739607402,4425342.98911564,TRUE
"29",0,"F4_28",0.164945590014952,"F3_31",1,285947.468515433,4425342.69790291,TRUE
"30",0,"F4_29",0.204042129474452,"F3_32",1,285940.239377211,4425342.68492986,TRUE
"31",0,"F4_30",0.235657619798601,"F3_35",1,285944.234640227,4425342.12712343,TRUE
"32",0,"F4_31",0.289816966756473,"F3_36",1,285942.145927798,4425341.87221268,TRUE
"33",0,"F4_32",0.26552854348027,"F3_37",1,285940.963189417,4425341.83274777,TRUE
"34",0,"F4_33",0.181972099733512,"F3_38",1,285939.994008046,4425341.74136145,TRUE
"35",0,"F4_34",0.301830492214456,"F3_40",1,285946.217014558,4425341.38567303,TRUE
"36",0,"F4_35",0.247754643858992,"F3_79",1,285945.159836512,4425340.81354079,TRUE
"37",0,"F4_36",0.241490640582593,"F3_81",1,285940.053026888,4425340.70951532,TRUE
"38",0,"F4_37",0.133065168577388,"F3_1031",1,285943.887123826,4425340.33537568,TRUE
"39",0,"F4_38",0.197101583833587,"F3_82",1,285942.158396949,4425340.39715266,TRUE
"40",0,"F4_39",0.0539122531301505,"F3_83",1,285948.232532579,4425340.11104415,TRUE
"41",0,"F4_40",0.183863091725348,"F3_85",1,285943.414437286,4425339.82252876,TRUE
"42",0,"F4_41",0.173225791359838,"F3_42",1,285936.696339883,4425345.57652152,TRUE
"43",0,"F4_42",0.121774239705976,"F3_14",1,285938.03450073,4425345.28241961,TRUE
"44",0,"F4_43",0.0498771590321026,"F3_24",1,285937.239471147,4425343.57592509,TRUE
"45",0,"F4_44",0.211984153340202,"F3_43",1,285936.445140209,4425343.50326684,TRUE
"46",0,"F4_45",0.200322225349296,"F3_33",1,285939.061431703,4425342.38629537,TRUE
"47",0,"F4_46",0.0966316244677258,"F3_44",1,285936.614272541,4425342.34229773,TRUE
"48",0,"F4_47",0.237241395423029,"F3_47",1,285936.058817384,4425341.4206872,TRUE
"49",0,"F4_48",0.199095929071858,"F3_46",1,285935.162531713,4425341.2930876,TRUE
"50",0,"F4_49",0.313954671831488,"F3_136",1,285936.723338152,4425341.01071551,TRUE
"51",0,"F4_50",0.147725733681579,"F3_39",1,285938.997633982,4425341.09552565,TRUE
"52",0,"F4_51",0.171225758756924,"F3_84",1,285938.663770942,4425339.91471052,TRUE
"53",0,"F4_52",0.388749772027935,"F3_140",1,285930.616380926,4425339.2850909,TRUE
"54",0,"F4_53",0.167076886875151,"F3_86",1,285938.075423605,4425339.11935702,TRUE
"55",0,"F4_54",0.0750562488922903,"F3_51",1,285948.719414033,4425338.80835053,TRUE
"56",0,"F4_55",0.441550340934181,"F3_52",1,285949.906433874,4425338.85476276,TRUE
"57",0,"F4_56",0.265143741377777,"F3_54",1,285952.23318362,4425338.15303792,TRUE
"58",0,"F4_57",0.259555333951653,"F3_62",1,285948.72783389,4425336.79780792,TRUE
"59",0,"F4_58",0.238909634005012,"F3_60",1,285953.603748306,4425336.78093403,TRUE
"60",0,"F4_59",0.282206727180698,"F3_63",1,285950.116375097,4425336.73743035,TRUE
"61",0,"F4_60",0.267234745702051,"F3_67",1,285953.994258241,4425335.68340475,TRUE
"62",0,"F4_61",0.350839933605506,"F3_71",1,285954.977386001,4425335.09576463,TRUE
"63",0,"F4_62",0.139947278180489,"F3_128",1,285948.137897062,4425333.26094729,TRUE
"64",0,"F4_63",0.253815139332047,"F3_77",1,285949.829883673,4425332.30333694,TRUE
"65",0,"F4_64",0.379027256270238,"F3_90",1,285946.483017244,4425338.77806803,TRUE
"66",0,"F4_65",0.185864579966055,"F3_91",1,285941.610277698,4425338.47724252,TRUE
