"","OBJECTID","CLASS_ID","Flight","UFID","dist","nnid","Nesting","coords.x1","coords.x2","optional"
"269",269,0,"F1_","F1_269",0.201850677291316,"F3_251",1,285286.8443,4426018.1895,TRUE
"270",270,0,"F1_","F1_270",0.228183147299523,"F3_250",1,285288.2166,4426018.0625,TRUE
"271",271,0,"F1_","F1_271",0.242486065967635,"F3_255",1,285284.3147,4426017.7793,TRUE
"272",272,0,"F1_","F1_272",0.239202047974879,"F3_205",1,285291.1503,4426017.6932,TRUE
"273",273,0,"F1_","F1_273",0.165885320245345,"F3_253",1,285279.9406,4426017.7291,TRUE
"274",274,0,"F1_","F1_274",0.216144582259719,"F3_815",1,285290.2161,4426017.5093,TRUE
"275",275,0,"F1_","F1_275",0.280380369950503,"F3_257",1,285282.1244,4426017.2889,TRUE
"276",276,0,"F1_","F1_276",0.190916822530477,"F3_206",1,285292.0855,4426016.9961,TRUE
"277",277,0,"F1_","F1_277",0.141454504554367,"F3_300",1,285279.2232,4426016.9768,TRUE
"278",278,0,"F1_","F1_278",0.0522019063055296,"F3_259",1,285288.9664,4426016.9727,TRUE
"279",279,0,"F1_","F1_279",0.119895105683831,"F3_256",1,285285.8051,4426016.9236,TRUE
"280",280,0,"F1_","F1_280",0.418199721350243,"F3_258",1,285286.7923,4426016.4962,TRUE
"281",281,0,"F1_","F1_281",0.440275693219332,"F3_260",1,285288.3296,4426016.277,TRUE
"282",282,0,"F1_","F1_282",0.170452767677165,"F3_208",1,285291.7561,4426016.0183,TRUE
"283",283,0,"F1_","F1_283",0.141324088013201,"F3_261",1,285279.5491,4426015.8107,TRUE
"284",284,0,"F1_","F1_284",0.193423915850378,"F3_262",1,285289.669,4426015.5065,TRUE
"285",285,0,"F1_","F1_285",0.169208111810389,"F3_263",1,285285.5076,4426015.2973,TRUE
"286",286,0,"F1_","F1_286",0.0955014145688047,"F3_813",1,285291.4195,4426015.072,TRUE
"287",287,0,"F1_","F1_287",0.172710233762883,"F3_265",1,285288.7787,4426014.8796,TRUE
"288",288,0,"F1_","F1_288",0.299704781934498,"F3_816",1,285285.8155,4426014.5701,TRUE
"289",289,0,"F1_","F1_289",0.0817601217411644,"F3_266",1,285290.262,4426014.3105,TRUE
"290",290,0,"F1_","F1_290",0.216667603095059,"F3_212",1,285291.8702,4426013.9315,TRUE
"291",291,0,"F1_","F1_291",0.299685978234496,"F3_216",1,285292.4499,4426013.1906,TRUE
"292",292,0,"F1_","F1_292",0.102799382036901,"F3_823",1,285289.2498,4426013.2804,TRUE
"293",293,0,"F1_","F1_293",0.224338351678266,"F3_267",1,285290.3838,4426012.9894,TRUE
"294",294,0,"F1_","F1_294",0.320045965335287,"F3_268",1,285288.4172,4426012.9748,TRUE
"295",295,0,"F1_","F1_295",0.22112207746271,"F3_219",1,285291.3892,4426012.6903,TRUE
"296",296,0,"F1_","F1_296",0.0666825123900176,"F3_269",1,285289.5384,4426012.2487,TRUE
"297",297,0,"F1_","F1_297",0.067187774982909,"F3_270",1,285284.381,4426012.3384,TRUE
"298",298,0,"F1_","F1_298",0.268028021986299,"F3_272",1,285285.4999,4426011.9756,TRUE
"299",299,0,"F1_","F1_299",0.348660300229265,"F3_273",1,285288.419,4426011.9216,TRUE
"300",300,0,"F1_","F1_300",0.313693972605333,"F3_271",1,285286.3578,4426011.9379,TRUE
"301",301,0,"F1_","F1_301",0.398117876307987,"F3_222",1,285291.037,4426011.6182,TRUE
"302",302,0,"F1_","F1_302",0.0938160531585542,"F3_274",1,285281.2678,4426011.5794,TRUE
"303",303,0,"F1_","F1_303",0.183473813035797,"F3_275",1,285290.0438,4426011.5415,TRUE
"304",304,0,"F1_","F1_304",0.118186646547023,"F3_276",1,285283.5313,4426011.1794,TRUE
"305",305,0,"F1_","F1_305",0.126789735347888,"F3_277",1,285279.6512,4426011.1481,TRUE
"306",306,0,"F1_","F1_306",0.346990245189337,"F3_226",1,285291.1076,4426010.9399,TRUE
"307",307,0,"F1_","F1_307",0.181789043919133,"F3_280",1,285286.4606,4426010.8866,TRUE
"308",308,0,"F1_","F1_308",0.262601047661262,"F3_278",1,285282.2078,4426010.7722,TRUE
"309",309,0,"F1_","F1_309",0.111298353691067,"F3_279",1,285280.5907,4426010.6195,TRUE
"310",310,0,"F1_","F1_310",0.0606046225162053,"F3_804",1,285287.9339,4426010.3576,TRUE
"311",311,0,"F1_","F1_311",0.292615558528224,"F3_233",1,285292.2091,4426010.3437,TRUE
"312",312,0,"F1_","F1_312",0.19338447782512,"F3_281",1,285283.1843,4426010.3122,TRUE
"313",313,0,"F1_","F1_313",0.241260925799771,"F3_283",1,285279.5,4426009.961,TRUE
"314",314,0,"F1_","F1_314",0.091846257905884,"F3_282",1,285286.9283,4426010.0195,TRUE
"315",315,0,"F1_","F1_315",0.071389447040368,"F3_284",1,285290.383,4426009.9076,TRUE
"316",316,0,"F1_","F1_316",0.250142574532955,"F3_576",1,285289.2885,4426009.7906,TRUE
"317",317,0,"F1_","F1_317",0.303987390124039,"F3_578",1,285285.9262,4426009.6703,TRUE
"318",318,0,"F1_","F1_318",0.36117765553371,"F3_579",1,285283.91,4426009.59,TRUE
"319",319,0,"F1_","F1_319",0.028033541159693,"F3_812",1,285291.4054,4426009.5596,TRUE
"320",320,0,"F1_","F1_320",0.190299452409708,"F3_580",1,285281.0057,4426009.487,TRUE
"321",321,0,"F1_","F1_321",0.345631665256804,"F3_577",1,285282.1506,4426009.4528,TRUE
"322",322,0,"F1_","F1_322",0.42618316789536,"F3_522",1,285290.3303,4426008.9845,TRUE
"323",323,0,"F1_","F1_323",0.206323041149208,"F3_582",1,285284.8627,4426009.0335,TRUE
"324",324,0,"F1_","F1_324",0.426031477840033,"F3_583",1,285288.701,4426008.9066,TRUE
"325",325,0,"F1_","F1_325",0.259232808591307,"F3_581",1,285287.4777,4426008.6951,TRUE
"326",326,0,"F1_","F1_326",0.346580342698941,"F3_584",1,285289.5215,4426008.5652,TRUE
"327",327,0,"F1_","F1_327",0.0441001170236595,"F3_585",1,285281.3807,4426008.198,TRUE
"328",328,0,"F1_","F1_328",0.222473755852639,"F3_586",1,285290.4238,4426008.0701,TRUE
"329",329,0,"F1_","F1_329",0.190084009443209,"F3_588",1,285282.7312,4426007.8732,TRUE
"330",330,0,"F1_","F1_330",0.189729173235493,"F3_587",1,285284.7047,4426007.7053,TRUE
"331",331,0,"F1_","F1_331",0.126076722551262,"F3_589",1,285280.6448,4426007.6542,TRUE
"332",332,0,"F1_","F1_332",0.105505024289657,"F3_533",1,285291.2918,4426007.4903,TRUE
"333",333,0,"F1_","F1_333",0.390264852707091,"F3_590",1,285283.8497,4426007.0586,TRUE
"334",334,0,"F1_","F1_334",0.203108966012049,"F3_591",1,285280.3304,4426006.8986,TRUE
"335",335,0,"F1_","F1_335",0.354202096685862,"F3_289",1,285274.8954,4426020.1732,TRUE
"336",336,0,"F1_","F1_336",0.272962857714448,"F3_288",1,285268.0294,4426020.3342,TRUE
"337",337,0,"F1_","F1_337",0.0797789137769589,"F3_291",1,285272.5066,4426019.7846,TRUE
"338",338,0,"F1_","F1_338",0.313916295270932,"F3_290",1,285276.2819,4426019.745,TRUE
"339",339,0,"F1_","F1_339",0.184327999687052,"F3_323",1,285265.8141,4426019.7622,TRUE
"340",340,0,"F1_","F1_340",0.239147822701617,"F3_292",1,285271.2293,4426019.4936,TRUE
"341",341,0,"F1_","F1_341",0.215552611372647,"F3_293",1,285268.1491,4426019.4531,TRUE
"342",342,0,"F1_","F1_342",0.874842035171041,"F3_322",0,285264.6263,4426019.3162,TRUE
"343",343,0,"F1_","F1_343",0.265934863352602,"F3_294",1,285274.6492,4426019.0271,TRUE
"344",344,0,"F1_","F1_344",0.184415402976223,"F3_296",1,285270.6573,4426018.8917,TRUE
"345",345,0,"F1_","F1_345",0.328824070960493,"F3_297",1,285277.0215,4426018.728,TRUE
"346",346,0,"F1_","F1_346",0.184949755758078,"F3_295",1,285272.1822,4426018.8755,TRUE
"347",347,0,"F1_","F1_347",0.110894858450278,"F3_331",1,285267.7542,4426018.4418,TRUE
"348",348,0,"F1_","F1_348",0.325808199176701,"F3_333",1,285265.2411,4426018.3251,TRUE
"349",349,0,"F1_","F1_349",0.119770048470695,"F3_299",1,285268.3587,4426017.795,TRUE
"350",350,0,"F1_","F1_350",0.220230170468848,"F3_298",1,285269.2403,4426017.6257,TRUE
"351",351,0,"F1_","F1_351",0.138491877623826,"F3_335",1,285265.181,4426017.3578,TRUE
"352",352,0,"F1_","F1_352",0.229693003710556,"F3_301",1,285270.7132,4426016.3597,TRUE
"353",353,0,"F1_","F1_353",0.0719513353368632,"F3_339",1,285267.7402,4426016.1518,TRUE
"354",354,0,"F1_","F1_354",0.250794646521706,"F3_340",1,285265.8228,4426016.3279,TRUE
"355",355,0,"F1_","F1_355",0.0844539074984491,"F3_302",1,285269.8373,4426016.0329,TRUE
"356",356,0,"F1_","F1_356",0.38365786694614,"F3_303",1,285268.8736,4426015.7695,TRUE
"357",357,0,"F1_","F1_357",0.328417193143335,"F3_304",1,285271.5409,4426015.5636,TRUE
"358",358,0,"F1_","F1_358",0.160457372683802,"F3_345",1,285266.9777,4426015.4314,TRUE
"359",359,0,"F1_","F1_359",0.147256518581245,"F3_347",1,285265.6172,4426014.9904,TRUE
"360",360,0,"F1_","F1_360",0.131553845702333,"F3_306",1,285269.3605,4426014.8523,TRUE
"361",361,0,"F1_","F1_361",0.145913838101902,"F3_305",1,285277.481,4426014.7271,TRUE
"362",362,0,"F1_","F1_362",0.148173098126113,"F3_802",1,285271.45,4426014.4647,TRUE
"363",363,0,"F1_","F1_363",0.160556952399802,"F3_350",1,285267.9032,4426014.6713,TRUE
"364",364,0,"F1_","F1_364",0.153967035535223,"F3_307",1,285270.249,4426014.1706,TRUE
"365",365,0,"F1_","F1_365",0.352066668688792,"F3_352",1,285266.5234,4426013.7665,TRUE
"366",366,0,"F1_","F1_366",0.200923422814351,"F3_354",1,285265.514,4426013.4776,TRUE
"367",367,0,"F1_","F1_367",0.0462433204759263,"F3_308",1,285269.5292,4426012.576,TRUE
"368",368,0,"F1_","F1_368",0.118118391786514,"F3_360",1,285265.5225,4426012.1857,TRUE
"369",369,0,"F1_","F1_369",0.163490010350038,"F3_363",1,285264.8328,4426011.8144,TRUE
"370",370,0,"F1_","F1_370",0.12876630023443,"F3_309",1,285269.5172,4426011.7102,TRUE
"371",371,0,"F1_","F1_371",0.193967398077309,"F3_366",1,285266.267,4426011.6575,TRUE
"372",372,0,"F1_","F1_372",0.132649799922722,"F3_310",1,285271.7703,4426011.4746,TRUE
"373",373,0,"F1_","F1_373",0.389853651754399,"F3_311",1,285270.362,4426011.2314,TRUE
"374",374,0,"F1_","F1_374",0.850129657388841,"F3_366",0,285267.195,4426011.2017,TRUE
"375",375,0,"F1_","F1_375",1.09329982534633,"F3_362",0,285268.5907,4426011.0154,TRUE
"376",376,0,"F1_","F1_376",0.182779612096947,"F3_370",1,285264.633,4426010.6185,TRUE
"377",377,0,"F1_","F1_377",0.372296966256819,"F3_313",1,285273.6899,4426010.4314,TRUE
"378",378,0,"F1_","F1_378",0.453524450897875,"F3_312",1,285277.8479,4426010.2444,TRUE
"379",379,0,"F1_","F1_379",0.198031789323713,"F3_315",1,285269.7668,4426010.1471,TRUE
"380",380,0,"F1_","F1_380",0.155810886069673,"F3_372",1,285266.3402,4426010.0316,TRUE
"381",381,0,"F1_","F1_381",0.150107544590812,"F3_316",1,285272.8504,4426010.1525,TRUE
"382",382,0,"F1_","F1_382",0.303977230598081,"F3_314",1,285270.8011,4426010.151,TRUE
"383",383,0,"F1_","F1_383",0.153348078605436,"F3_635",1,285271.8646,4426009.2521,TRUE
"384",384,0,"F1_","F1_384",0.338515687700779,"F3_637",1,285270.8079,4426009.1151,TRUE
"385",385,0,"F1_","F1_385",0.185298531758693,"F3_667",1,285265.8663,4426008.7987,TRUE
"386",386,0,"F1_","F1_386",0.179693058729418,"F3_636",1,285272.4739,4426008.8854,TRUE
"387",387,0,"F1_","F1_387",0.306278190906688,"F3_638",1,285276.2261,4426008.4934,TRUE
"388",388,0,"F1_","F1_388",0.0126815954433879,"F3_639",1,285271.7276,4426008.3004,TRUE
"389",389,0,"F1_","F1_389",0.283143934110333,"F3_640",1,285268.3811,4426008.3592,TRUE
"390",390,0,"F1_","F1_390",0.29454120931582,"F3_641",1,285274.6978,4426008.4243,TRUE
"391",391,0,"F1_","F1_391",0.276650342847355,"F3_670",1,285267.5371,4426007.8347,TRUE
"392",392,0,"F1_","F1_392",0.104386709351505,"F3_643",1,285275.5084,4426007.8145,TRUE
"393",393,0,"F1_","F1_393",0.212989786594848,"F3_642",1,285278.2308,4426007.7553,TRUE
"394",394,0,"F1_","F1_394",0.217977515817011,"F3_644",1,285277.0478,4426007.553,TRUE
"395",395,0,"F1_","F1_395",0.166293715079923,"F3_645",1,285273.7903,4426007.5181,TRUE
"396",396,0,"F1_","F1_396",0.264757088061349,"F3_675",1,285267.0468,4426007.2289,TRUE
"397",397,0,"F1_","F1_397",0.243159828041393,"F3_647",1,285271.3362,4426007.0859,TRUE
"398",398,0,"F1_","F1_398",0.197415088398207,"F3_646",1,285275.9632,4426006.9843,TRUE
"399",399,0,"F1_","F1_399",0.143071374950851,"F3_648",1,285274.9251,4426006.8035,TRUE
"400",400,0,"F1_","F1_400",0.270011139169775,"F3_649",1,285277.376,4426006.6109,TRUE
"401",401,0,"F1_","F1_401",0.215020406461334,"F3_650",1,285272.9056,4426006.6747,TRUE
"402",402,0,"F1_","F1_402",0.220297855612285,"F3_320",1,285261.2573,4426020.4669,TRUE
"403",403,0,"F1_","F1_403",0.18847359495382,"F3_375",1,285254.345,4426020.4818,TRUE
"404",404,0,"F1_","F1_404",0.284187124777943,"F3_378",1,285255.3386,4426020.3432,TRUE
"405",405,0,"F1_","F1_405",0.288820756279606,"F3_321",1,285259.217,4426020.2251,TRUE
"406",406,0,"F1_","F1_406",0.419000727842346,"F3_324",1,285262.5449,4426020.1033,TRUE
"407",407,0,"F1_","F1_407",0.231311855276063,"F3_381",1,285253.3259,4426019.8134,TRUE
"408",408,0,"F1_","F1_408",0.400667106646952,"F3_325",1,285260.9994,4426019.6612,TRUE
"409",409,0,"F1_","F1_409",0.227000999301667,"F3_328",1,285256.8783,4426019.17,TRUE
"410",410,0,"F1_","F1_410",0.222051000293581,"F3_326",1,285259.6402,4426018.9866,TRUE
"411",411,0,"F1_","F1_411",0.110060698304295,"F3_327",1,285263.6351,4426018.8549,TRUE
"412",412,0,"F1_","F1_412",0.241643294225342,"F3_329",1,285261.7389,4426018.8367,TRUE
"413",413,0,"F1_","F1_413",0.259980746503069,"F3_386",1,285251.9394,4426018.6869,TRUE
"414",414,0,"F1_","F1_414",0.115165225069779,"F3_330",1,285258.5347,4426018.7652,TRUE
"415",415,0,"F1_","F1_415",0.280534485452312,"F3_388",1,285250.9855,4426018.4616,TRUE
"416",416,0,"F1_","F1_416",0.205716853505641,"F3_332",1,285260.7694,4426018.2089,TRUE
"417",417,0,"F1_","F1_417",0.27270322642012,"F3_390",1,285254.0929,4426018.0305,TRUE
"418",418,0,"F1_","F1_418",0.300969102748494,"F3_334",1,285261.7207,4426017.5229,TRUE
"419",419,0,"F1_","F1_419",0.208513519578956,"F3_394",1,285250.9831,4426017.5158,TRUE
"420",420,0,"F1_","F1_420",0.102413938974935,"F3_336",1,285257.951,4426017.163,TRUE
"421",421,0,"F1_","F1_421",0.0378601094266975,"F3_338",1,285260.2241,4426016.8076,TRUE
"422",422,0,"F1_","F1_422",0.274862060270739,"F3_398",1,285256.4732,4426016.7996,TRUE
"423",423,0,"F1_","F1_423",0.330003844422775,"F3_399",1,285253.7262,4426016.7685,TRUE
"424",424,0,"F1_","F1_424",0.192329481251501,"F3_397",1,285251.9127,4426016.5607,TRUE
"425",425,0,"F1_","F1_425",0.0792157866275315,"F3_801",1,285262.2103,4426016.5617,TRUE
"426",426,0,"F1_","F1_426",0.342453606882175,"F3_341",1,285257.4114,4426015.9068,TRUE
"427",427,0,"F1_","F1_427",0.253953488611143,"F3_343",1,285258.6087,4426015.9183,TRUE
"428",428,0,"F1_","F1_428",0.272284990856428,"F3_402",1,285255.0216,4426016.0454,TRUE
"429",429,0,"F1_","F1_429",0.300669886629509,"F3_404",1,285252.3116,4426015.7212,TRUE
"430",430,0,"F1_","F1_430",0.345448548486327,"F3_405",1,285250.7029,4426015.5298,TRUE
"431",431,0,"F1_","F1_431",0.193340905257716,"F3_342",1,285263.3517,4426015.6015,TRUE
"432",432,0,"F1_","F1_432",0.0746215849069696,"F3_344",1,285259.4587,4426015.4581,TRUE
"433",433,0,"F1_","F1_433",0.326514467107563,"F3_346",1,285261.3451,4426015.2849,TRUE
"434",434,0,"F1_","F1_434",0.119905807898604,"F3_407",1,285255.6735,4426015.211,TRUE
"435",435,0,"F1_","F1_435",0.247669518181238,"F3_408",1,285253.9531,4426015.1232,TRUE
"436",436,0,"F1_","F1_436",0.28374053313204,"F3_349",1,285257.9682,4426014.7179,TRUE
"437",437,0,"F1_","F1_437",0.197658844847232,"F3_410",1,285251.5741,4426014.9685,TRUE
"438",438,0,"F1_","F1_438",0.185542249921999,"F3_348",1,285264.1871,4426014.7189,TRUE
"439",439,0,"F1_","F1_439",0.250698238884298,"F3_799",1,285253.0583,4426014.6032,TRUE
"440",440,0,"F1_","F1_440",0.407683718865531,"F3_414",1,285254.8235,4426014.2759,TRUE
"441",441,0,"F1_","F1_441",0.118205954542161,"F3_351",1,285263.4872,4426014.097,TRUE
"442",442,0,"F1_","F1_442",0.128992317797262,"F3_415",1,285251.8998,4426013.883,TRUE
"443",443,0,"F1_","F1_443",0.392359670970929,"F3_357",1,285258.442,4426013.6687,TRUE
"444",444,0,"F1_","F1_444",0.191317005596029,"F3_353",1,285256.6395,4426013.6114,TRUE
"445",445,0,"F1_","F1_445",0.194123734776864,"F3_417",1,285254.7744,4426013.6331,TRUE
"446",446,0,"F1_","F1_446",0.21403368333737,"F3_355",1,285257.5067,4426013.5027,TRUE
"447",447,0,"F1_","F1_447",0.238213317805017,"F3_358",1,285262.9609,4426013.5127,TRUE
"448",448,0,"F1_","F1_448",0.0493662587278162,"F3_416",1,285250.9191,4426013.3958,TRUE
"449",449,0,"F1_","F1_449",0.0413250746658534,"F3_356",1,285264.4465,4426013.2442,TRUE
"450",450,0,"F1_","F1_450",0.109032314456986,"F3_359",1,285256.6592,4426012.631,TRUE
"451",451,0,"F1_","F1_451",0.946591690633098,"F3_359",0,285257.6513,4426012.4579,TRUE
"452",452,0,"F1_","F1_452",0.0947640342143567,"F3_418",1,285254.7247,4426012.5205,TRUE
"453",453,0,"F1_","F1_453",0.143692861677801,"F3_361",1,285259.6756,4426012.2259,TRUE
"454",454,0,"F1_","F1_454",0.0996435602342184,"F3_364",1,285264.0758,4426011.8834,TRUE
"455",455,0,"F1_","F1_455",0.105827776662146,"F3_368",1,285260.3703,4426011.2572,TRUE
"456",456,0,"F1_","F1_456",0.134640199725834,"F3_367",1,285257.5141,4426011.3107,TRUE
"457",457,0,"F1_","F1_457",0.117548285200269,"F3_369",1,285263.0879,4426010.7569,TRUE
"458",458,0,"F1_","F1_458",1.11551503915854,"F3_800",0,285258.9156,4426010.4302,TRUE
"459",459,0,"F1_","F1_459",0.142279098367519,"F3_371",1,285259.9278,4426010.1173,TRUE
"460",460,0,"F1_","F1_460",0.130054291594964,"F3_800",1,285258.3415,4426009.5061,TRUE
"461",461,0,"F1_","F1_461",0.247697203623484,"F3_664",1,285264.1103,4426009.3967,TRUE
"462",462,0,"F1_","F1_462",0.146581997974358,"F3_665",1,285262.912,4426009.2382,TRUE
"463",463,0,"F1_","F1_463",0.212778813504369,"F3_666",1,285260.7139,4426009.2573,TRUE
"464",464,0,"F1_","F1_464",0.213310559720287,"F3_668",1,285258.6871,4426008.8353,TRUE
"465",465,0,"F1_","F1_465",0.155732147072292,"F3_669",1,285257.8502,4426008.5287,TRUE
"466",466,0,"F1_","F1_466",0.267091039521915,"F3_671",1,285260.7435,4426008.0753,TRUE
"467",467,0,"F1_","F1_467",0.292063838944319,"F3_673",1,285259.4644,4426008.0213,TRUE
"468",468,0,"F1_","F1_468",0.227571156635166,"F3_674",1,285261.678,4426007.4242,TRUE
"469",469,0,"F1_","F1_469",0.302743311773681,"F3_677",1,285264.4331,4426006.9729,TRUE
"470",470,0,"F1_","F1_470",0.973608715279118,"F3_376",0,285247.4984,4426020.6283,TRUE
"471",471,0,"F1_","F1_471",0.176957402222546,"F3_377",1,285248.858,4426020.5121,TRUE
"472",472,0,"F1_","F1_472",0.389736464023283,"F3_379",1,285249.8348,4426020.4097,TRUE
"473",473,0,"F1_","F1_473",0.351922295293241,"F3_376",1,285246.2269,4426020.2809,TRUE
"474",474,0,"F1_","F1_474",0.0894319612508909,"F3_420",1,285244.1705,4426020.2815,TRUE
"475",475,0,"F1_","F1_475",0.185299865437115,"F3_419",1,285242.2212,4426020.2649,TRUE
"476",476,0,"F1_","F1_476",0.25274238538406,"F3_421",1,285240.0949,4426020.2619,TRUE
"477",477,0,"F1_","F1_477",0.22929047729936,"F3_422",1,285241.1872,4426019.807,TRUE
"478",478,0,"F1_","F1_478",0.0920880862842439,"F3_380",1,285245.3704,4426019.7738,TRUE
"479",479,0,"F1_","F1_479",0.299378086467543,"F3_382",1,285247.4252,4426019.5584,TRUE
"480",480,0,"F1_","F1_480",0.0865243776666345,"F3_423",1,285243.725,4426019.4401,TRUE
"481",481,0,"F1_","F1_481",0.205130044991748,"F3_383",1,285248.8775,4426019.2481,TRUE
"482",482,0,"F1_","F1_482",0.238137333782682,"F3_385",1,285250.095,4426019.0525,TRUE
"483",483,0,"F1_","F1_483",0.12859079766122,"F3_384",1,285246.3065,4426019.0402,TRUE
"484",484,0,"F1_","F1_484",0.179736504752069,"F3_425",1,285239.0348,4426018.9326,TRUE
"485",485,0,"F1_","F1_485",0.115405658828871,"F3_424",1,285242.6325,4426018.9137,TRUE
"486",486,0,"F1_","F1_486",0.328576653862879,"F3_426",1,285244.4069,4426018.6444,TRUE
"487",487,0,"F1_","F1_487",0.37376250306399,"F3_389",1,285245.5039,4426018.5785,TRUE
"488",488,0,"F1_","F1_488",0.219633514315857,"F3_391",1,285248.0066,4426018.2182,TRUE
"489",489,0,"F1_","F1_489",0.217193056656826,"F3_427",1,285243.513,4426018.0512,TRUE
"490",490,0,"F1_","F1_490",0.148950492635941,"F3_428",1,285238.4992,4426017.8795,TRUE
"491",491,0,"F1_","F1_491",0.170936768272358,"F3_393",1,285246.424,4426017.7234,TRUE
"492",492,0,"F1_","F1_492",0.093760727918986,"F3_392",1,285249.1619,4426017.6479,TRUE
"493",493,0,"F1_","F1_493",0.135155932016909,"F3_429",1,285239.5976,4426017.5204,TRUE
"494",494,0,"F1_","F1_494",0.320394238356476,"F3_430",1,285241.8276,4426017.4241,TRUE
"495",495,0,"F1_","F1_495",0.190683845100796,"F3_395",1,285247.7446,4426017.1433,TRUE
"496",496,0,"F1_","F1_496",0.22874797819302,"F3_431",1,285240.6154,4426017.2212,TRUE
"497",497,0,"F1_","F1_497",0.197111801320828,"F3_396",1,285245.3302,4426016.8564,TRUE
"498",498,0,"F1_","F1_498",0.105314421448412,"F3_432",1,285243.2847,4426016.884,TRUE
"499",499,0,"F1_","F1_499",0.146715150500325,"F3_401",1,285250.1134,4426016.4644,TRUE
"500",500,0,"F1_","F1_500",0.197757295168872,"F3_400",1,285248.8836,4426016.5381,TRUE
"501",501,0,"F1_","F1_501",0.368424703627489,"F3_433",1,285241.8574,4426016.334,TRUE
"502",502,0,"F1_","F1_502",0.315927810391699,"F3_434",1,285237.0926,4426015.7542,TRUE
"503",503,0,"F1_","F1_503",0.0959853456010955,"F3_403",1,285245.6714,4426015.8183,TRUE
"504",504,0,"F1_","F1_504",0.329321042153584,"F3_406",1,285248.3157,4426015.5174,TRUE
"505",505,0,"F1_","F1_505",0.309772274010964,"F3_435",1,285242.4197,4426015.5442,TRUE
"506",506,0,"F1_","F1_506",0.190502568125618,"F3_436",1,285241.3779,4426015.4516,TRUE
"507",507,0,"F1_","F1_507",0.207533705714631,"F3_437",1,285238.4047,4426015.2756,TRUE
"508",508,0,"F1_","F1_508",0.248374565072244,"F3_409",1,285249.5318,4426015.0487,TRUE
"509",509,0,"F1_","F1_509",0.192432488429006,"F3_413",1,285248.9722,4426014.707,TRUE
"510",510,0,"F1_","F1_510",0.12902720412372,"F3_411",1,285247.57,4426014.6355,TRUE
"511",511,0,"F1_","F1_511",0.168683284880854,"F3_412",1,285246.0005,4426014.6432,TRUE
"512",512,0,"F1_","F1_512",0.231224081696078,"F3_439",1,285244.9797,4426014.5053,TRUE
"513",513,0,"F1_","F1_513",0.134819427135673,"F3_438",1,285237.5864,4426014.4745,TRUE
"514",514,0,"F1_","F1_514",0.163098601587547,"F3_442",1,285240.562,4426014.3962,TRUE
"515",515,0,"F1_","F1_515",0.178830268529572,"F3_440",1,285243.9495,4426014.3463,TRUE
"516",516,0,"F1_","F1_516",0.139246974973817,"F3_441",1,285242.0791,4426014.4332,TRUE
"517",517,0,"F1_","F1_517",0.0972865105658429,"F3_444",1,285238.7874,4426013.6272,TRUE
"518",518,0,"F1_","F1_518",1.23327218559479,"F3_412",0,285246.7869,4426013.57,TRUE
"519",519,0,"F1_","F1_519",0.230966307472311,"F3_443",1,285244.3585,4426013.3769,TRUE
"520",520,0,"F1_","F1_520",0.255805992852297,"F3_446",1,285242.2421,4426012.4777,TRUE
"521",521,0,"F1_","F1_521",0.085906136622644,"F3_445",1,285241.4335,4426012.3602,TRUE
"522",522,0,"F1_","F1_522",0.10445024564457,"F3_447",1,285242.4112,4426011.3028,TRUE
"523",523,0,"F1_","F1_523",0.156450848947841,"F3_448",1,285240.8657,4426010.9164,TRUE
"524",524,0,"F1_","F1_524",0.380487868144841,"F3_449",1,285240.0364,4426010.6068,TRUE
"525",525,0,"F1_","F1_525",0.27526972654675,"F3_450",1,285241.5026,4426010.4123,TRUE
"526",526,0,"F1_","F1_526",0.0850609607455299,"F3_451",1,285242.6806,4426010.3078,TRUE
"527",527,0,"F1_","F1_527",0.116054685922742,"F3_452",1,285239.116,4426010.1102,TRUE
"528",528,0,"F1_","F1_528",0.213758269921152,"F3_453",1,285240.6851,4426010.1348,TRUE
"529",529,0,"F1_","F1_529",0.129559700724041,"F3_682",1,285242.3789,4426009.4858,TRUE
"530",530,0,"F1_","F1_530",0.078228378013419,"F3_683",1,285243.2071,4426008.962,TRUE
"531",531,0,"F1_","F1_531",0.224795669107338,"F3_685",1,285242.4983,4426008.2984,TRUE
"532",532,0,"F1_","F1_532",0.298524890496936,"F3_684",1,285245.0605,4426008.2043,TRUE
"533",533,0,"F1_","F1_533",0.246514287023039,"F3_686",1,285243.8699,4426008.0949,TRUE
"534",534,0,"F1_","F1_534",0.345255175920791,"F3_687",1,285241.6588,4426007.287,TRUE
"535",535,0,"F1_","F1_535",0.203590133355985,"F3_688",1,285243.5133,4426007.2299,TRUE
"536",536,0,"F1_","F1_536",0.206424203638097,"F3_690",1,285242.5444,4426007.0841,TRUE
"537",537,0,"F1_","F1_537",0.175033038302556,"F3_689",1,285244.6688,4426007.0501,TRUE
"538",538,0,"F1_","F1_538",0.265115973000952,"F3_456",1,285322.463,4426006.243,TRUE
"539",539,0,"F1_","F1_539",0.406483304045801,"F3_457",1,285321.5112,4426005.6035,TRUE
"540",540,0,"F1_","F1_540",0.0751281614414081,"F3_459",1,285322.4465,4426004.5771,TRUE
"541",541,0,"F1_","F1_541",0.229687772321291,"F3_461",1,285320.8257,4426003.9264,TRUE
"542",542,0,"F1_","F1_542",0.180885832405782,"F3_464",1,285322.9785,4426003.2234,TRUE
