"","OBJECTID","CLASS_ID","UFID","dist","nnid","Nesting","coords.x1","coords.x2","optional"
"658",979,0,"F4_657",0.0956017068045758,"F1_521",1,285776.4491,4425697.1037,TRUE
"659",980,0,"F4_658",0.11050575408193,"F1_170",1,285776.4173,4425694.3573,TRUE
"660",981,0,"F4_659",0.101873006730776,"F1_171",1,285777.5762,4425694.024,TRUE
"661",982,0,"F4_660",0.0946625031570038,"F1_167",1,285779.3066,4425690.5315,TRUE
"662",983,0,"F4_661",0.139115653104692,"F1_523",1,285781.2116,4425696.0877,TRUE
"663",984,0,"F4_662",0.0667625385938126,"F1_126",1,285780.1162,4425699.0405,TRUE
"664",985,0,"F4_663",0.100785285222996,"F1_516",1,285782.5927,4425700.2787,TRUE
"665",986,0,"F4_664",0.137200442080735,"F1_514",1,285779.132,4425702.0409,TRUE
"666",987,0,"F4_665",0.0930683089561939,"F1_123",1,285783.5262,4425700.7285,TRUE
"667",988,0,"F4_666",0.0426389849200971,"F1_534",1,285785.8148,4425701.8133,TRUE
"668",989,0,"F4_667",0.112508944659401,"F1_536",1,285786.8335,4425704.2607,TRUE
"669",990,0,"F4_668",0.173112010988766,"F1_537",1,285789.4661,4425704.7634,TRUE
"670",991,0,"F4_669",1.07350445414605,"F1_532",1,285787.1378,4425707.7532,TRUE
"671",992,0,"F4_670",0.199676465002735,"F1_545",1,285788.9731,4425715.2515,TRUE
"672",993,0,"F4_671",0.199917463557298,"F1_546",0,285787.5655,4425713.5688,TRUE
"673",994,0,"F4_672",1.18855524763289,"F1_543",0,285805.813,4425705.1837,TRUE
"674",995,0,"F4_673",1.68987494354778,"F1_80",1,285798.9655,4425717.672,TRUE
"675",996,0,"F4_674",0.298203230225379,"F1_619",0,285801.9685,4425724.3395,TRUE
"676",997,0,"F4_675",0.0289848423948707,"F1_621",1,285798.4068,4425723.5203,TRUE
"677",998,0,"F4_676",0.117918964327037,"F1_600",1,285821.923,4425725.5133,TRUE
"678",999,0,"F4_677",0.0555189610048439,"F1_602",1,285818.2083,4425728.4502,TRUE
"679",1000,0,"F4_678",0.0782928804759408,"F1_48",1,285817.5891,4425729.6408,TRUE
"680",1001,0,"F4_679",0.119475739755648,"F1_47",1,285816.1286,4425730.2282,TRUE
"681",1002,0,"F4_680",0.0413902580298393,"F1_45",1,285815.1285,4425730.8791,TRUE
"682",1003,0,"F4_681",1.03688678024444,"F1_50",0,285812.7155,4425728.1327,TRUE
"683",1004,0,"F4_682",1.40222818541075,"F1_52",0,285813.1124,4425728.7677,TRUE
"684",1005,0,"F4_683",0.858334945614502,"F1_52",0,285813.8268,4425726.9897,TRUE
"685",1006,0,"F4_684",0.805869009499642,"F1_604",0,285815.0809,4425724.6084,TRUE
"686",1007,0,"F4_685",0.113288398747787,"F1_609",1,285812.4615,4425732.8793,TRUE
"687",1008,0,"F4_686",0.10129145648326,"F1_613",1,285808.461,4425735.5304,TRUE
"688",1009,0,"F4_687",0.278013773041194,"F1_612",1,285808.5245,4425734.4033,TRUE
"689",1010,0,"F4_688",0.0934571890555808,"F1_610",1,285809.5564,4425733.3238,TRUE
"690",1011,0,"F4_689",0.615988507088829,"F1_49",0,285807.9213,4425730.1329,TRUE
"691",1012,0,"F4_690",0.27333960559606,"F1_641",1,285789.5687,4425742.2109,TRUE
"692",1013,0,"F4_691",0.168409295112352,"F1_623",1,285798.3873,4425726.7195,TRUE
"693",1014,0,"F4_692",0.0494315135069732,"F1_2",1,285805.1429,4425772.3028,TRUE
"694",1015,0,"F4_693",0.137155334648705,"F1_665",1,285804.3333,4425770.6597,TRUE
"695",1016,0,"F4_694",0.104350745436015,"F1_624",1,285792.7042,4425722.0322,TRUE
"696",1017,0,"F4_695",0.149839041993839,"F1_673",1,285774.9262,4425760.9937,TRUE
"697",1018,0,"F4_696",1.49881430522806,"F1_673",0,285774.1801,4425762.359,TRUE
"698",1019,0,"F4_697",1.98914756147722,"F1_29",0,285776.0216,4425745.5315,TRUE
"699",1020,0,"F4_698",0.0502986017260071,"F1_677",1,285766.4648,4425763.4385,TRUE
"700",1021,0,"F4_699",0.0578652884601995,"F1_416",1,285769.8277,4425744.4192,TRUE
"701",1022,0,"F4_700",0.949629744695832,"F1_417",1,285768.3328,4425743.3212,TRUE
"702",1023,0,"F4_701",0.20869929997758,"F1_412",1,285764.5096,4425742.2893,TRUE
"703",1024,0,"F4_702",0.064137829578973,"F1_36",0,285762.5516,4425742.6994,TRUE
"704",1025,0,"F4_703",0.0149073370591016,"F1_408",1,285761.189,4425743.7842,TRUE
"705",1026,0,"F4_704",0.178735856869362,"F1_409",1,285759.6015,4425742.9111,TRUE
"706",1027,0,"F4_705",0.0164455851220255,"F1_403",1,285757.9743,4425745.3717,TRUE
"707",1028,0,"F4_706",0.0596705552953609,"F1_405",1,285761.7711,4425746.3771,TRUE
"708",1029,0,"F4_707",0.275222105971534,"F1_410",1,285760.4085,4425742.1173,TRUE
"709",1030,0,"F4_708",0.0929784585897952,"F1_23",1,285763.7529,4425767.0835,TRUE
"710",1031,0,"F4_709",0.0653747449812723,"F1_681",1,285766.1976,4425764.6387,TRUE
"711",1032,0,"F4_710",1.08306048105286,"F1_889",0,285765.1245,4425760.9184,TRUE
"712",1033,0,"F4_711",0.028340803987129,"F1_889",1,285765.3467,4425759.8865,TRUE
"713",1034,0,"F4_712",2.74311356125814,"F1_688",0,285745.3844,4425772.8098,TRUE
"714",1035,0,"F4_713",0.0677650716935032,"F1_688",1,285747.7656,4425771.5504,TRUE
"715",1036,0,"F4_714",0.191727019709619,"F1_19",1,285748.7816,4425771.0107,TRUE
"716",1037,0,"F4_715",0.212988755203983,"F1_686",1,285749.0568,4425770.0476,TRUE
"717",1038,0,"F4_716",0.196998131081045,"F1_687",1,285748.062,4425769.4655,TRUE
"718",1039,0,"F4_717",0.0831311867352258,"F1_689",1,285749.7447,4425770.9154,TRUE
"719",1040,0,"F4_718",0.237841362464772,"F1_13",1,285750.1892,4425771.6774,TRUE
"720",1041,0,"F4_719",0.185467234073473,"F1_14",1,285750.5173,4425770.3863,TRUE
"721",1042,0,"F4_720",0.0579327790132663,"F1_684",1,285751.3005,4425769.3491,TRUE
"722",1043,0,"F4_721",0.139005017776138,"F1_691",1,285750.0622,4425772.9157,TRUE
"723",1044,0,"F4_722",0.158021692371179,"F1_692",1,285751.2793,4425773.0533,TRUE
"724",1045,0,"F4_723",0.0739780756729949,"F1_696",1,285747.2576,4425776.5881,TRUE
"725",1046,0,"F4_724",1.2176822318545,"F1_706",0,285748.2302,4425778.5227,TRUE
"726",1047,0,"F4_725",0.188882511307183,"F1_709",1,285751.9577,4425780.4673,TRUE
"727",1048,0,"F4_726",0.199696296928128,"F1_712",0,285746.8989,4425781.1023,TRUE
"728",1049,0,"F4_727",0.164792272079,"F1_708",1,285750.9391,4425779.5555,TRUE
"729",1050,0,"F4_728",0.0518357744405415,"F1_73",1,285755.5687,4425729.4948,TRUE
"730",1051,0,"F4_729",0.0757077734800847,"F1_74",1,285756.508,4425727.5369,TRUE
"731",1052,0,"F4_730",0.0708504480329438,"F1_75",1,285760.9927,4425727.2062,TRUE
"732",1053,0,"F4_731",0.0365653537674843,"F1_433",1,285761.1911,4425725.0101,TRUE
"733",1054,0,"F4_732",0.124589909937226,"F1_393",1,285737.7662,4425752.0371,TRUE
"734",1055,0,"F4_733",0.0998441901196612,"F1_39",1,285735.0992,4425751.418,TRUE
"735",1056,0,"F4_734",0.175603422848427,"F1_396",1,285734.5911,4425750.6877,TRUE
"736",1057,0,"F4_735",0.204201265179361,"F1_401",1,285736.766,4425747.989,TRUE
"737",1058,0,"F4_736",0.139369973121475,"F1_399",1,285737.3534,4425749.894,TRUE
"738",1202,0,"F4_737",0.134413317196994,"F1_699",1,285753.0492,4425774.8004,TRUE
"739",1203,0,"F4_738",0.924435702504488,"F1_25",0,285777.9307,4425741.8994,TRUE
"740",1204,0,"F4_739",0.0477841047474,"F1_390",1,285733.6557,4425760.7643,TRUE
"741",1205,0,"F4_740",0.0345017141142474,"F1_24",1,285734.8622,4425761.0395,TRUE
"742",1210,0,"F4_741",0.0500670863207203,"F1_874",1,285781.3989,4425604.4243,TRUE
"743",1211,0,"F4_742",0.133192110145958,"F1_136",0,285775.0838,4425703.9094,TRUE
"744",1212,0,"F4_743",0.165463319058451,"F1_500",1,285767.6542,4425706.6082,TRUE
"745",1213,0,"F4_744",0.282708049136129,"F1_86",1,285770.4059,4425721.442,TRUE
"746",1214,0,"F4_745",0.160186859909727,"F1_87",1,285770.4456,4425720.4499,TRUE
"747",1215,0,"F4_746",0.325515630695278,"F1_435",0,285750.8783,4425728.1492,TRUE
"748",1223,0,"F4_747",0.124987275035555,"F1_571",1,285845.7319,4425661.5615,TRUE
"749",1224,0,"F4_748",0.262754021776103,"F1_562",1,285830.1866,4425658.0824,TRUE
"750",1225,0,"F4_749",0.686926945637687,"F1_886",0,285845.4698,4425660.415,TRUE
"751",1226,0,"F4_750",2.26411756759874,"F1_596",0,285827.8195,4425711.4318,TRUE
"752",1227,0,"F4_751",0.121887409718874,"F1_596",0,285829.9531,4425712.4478,TRUE
"753",1228,0,"F4_752",0.258364221327667,"F1_638",1,285788.2962,4425745.4922,TRUE
"754",1229,0,"F4_753",0.3225873820206,"F1_722",1,285759.2875,4425787.1234,TRUE
"755",1230,0,"F4_754",2.32488583884928,"F1_713",0,285745.273,4425778.4673,TRUE
"756",0,0,"F4_755",0.158953566448318,"F1_355",1,285768.63749143,4425620.07330278,TRUE
"757",0,0,"F4_756",0.193953710007867,"F1_788",1,285728.611753884,4425653.84968267,TRUE
"758",0,0,"F4_757",0.054043182330081,"F1_861",1,285770.006195709,4425620.21175958,TRUE
