"","CLASS_ID","Flight","UFID","dist","nnid","Nesting","observed","coords.x1","coords.x2","optional"
"793",0,"F4_","F4_794",0.237077675136928,"F1_619",1,1,285533.870091347,4425385.72609033,TRUE
"794",0,"F4_","F4_795",0.206688355463494,"F1_616",1,1,285534.333113106,4425386.89025932,TRUE
"795",0,"F4_","F4_796",0.193484481579314,"F1_610",1,1,285535.100406306,4425388.19994944,TRUE
"796",0,"F4_","F4_797",0.148355334364097,"F1_613",1,1,285535.510511295,4425387.35328108,TRUE
"797",0,"F4_","F4_798",0.109704839520018,"F1_617",1,1,285536.25134611,4425386.65213385,TRUE
"798",0,"F4_","F4_799",0.035705943423902,"F1_615",1,1,285537.693328159,4425386.77119658,TRUE
"799",0,"F4_","F4_800",0.0636176867084302,"F1_623",1,1,285535.629574033,4425384.49577537,TRUE
"800",0,"F4_","F4_801",0.223933448285033,"F1_626",1,1,285538.725205223,4425383.33160637,TRUE
"801",0,"F4_","F4_802",0.029713928618146,"F1_601",1,1,285544.823863256,4425387.98828235,TRUE
"802",0,"F4_","F4_803",0.269352067796572,"F1_845",1,1,285543.924278123,4425390.06526567,TRUE
"803",0,"F4_","F4_804",0.121872155370638,"F1_603",1,1,285543.170214114,4425391.65276885,TRUE
"804",0,"F4_","F4_805",0.0735930756702312,"F1_442",1,1,285545.260426627,4425392.5126664,TRUE
"805",0,"F4_","F4_806",0.168189500555975,"F1_447",1,1,285546.305532883,4425392.22162415,TRUE
"806",0,"F4_","F4_807",0.142365959471138,"F1_440",1,1,285546.636262713,4425393.26673041,TRUE
"807",0,"F4_","F4_808",0.142962510549899,"F1_593",1,1,285547.826890096,4425391.05745516,TRUE
"808",0,"F4_","F4_809",0.22165663088436,"F1_597",1,1,285550.750541774,4425388.59682523,TRUE
"809",0,"F4_","F4_810",0.0937056359722425,"F1_448",1,1,285549.930331803,4425391.9305819,TRUE
"810",0,"F4_","F4_811",0.228990185889567,"F1_437",1,1,285549.771581483,4425393.65037701,TRUE
"811",0,"F4_","F4_812",0.0988995186031877,"F1_431",1,1,285550.697625003,4425394.47058698,TRUE
"812",0,"F4_","F4_813",0.117417000980165,"F1_446",1,1,285553.396380399,4425392.10256141,TRUE
"813",0,"F4_","F4_814",0.195811801579152,"F1_409",1,1,285552.915896105,4425397.74878104,TRUE
"814",0,"F4_","F4_815",0.159166964290336,"F1_430",1,1,285552.942354492,4425394.61346227,TRUE
"815",0,"F4_","F4_816",0.210042050789589,"F1_851",1,1,285553.471522216,4425399.01878358,TRUE
"816",0,"F4_","F4_817",0.255326304846689,"F1_371",1,1,285560.25809829,4425397.52388475,TRUE
"817",0,"F4_","F4_818",0.188616557671056,"F1_378",1,1,285560.80049521,4425396.26711141,TRUE
"818",0,"F4_","F4_819",0.306794270667073,"F1_852",1,1,285563.314041902,4425395.77763126,TRUE
"819",0,"F4_","F4_820",0.162223179712466,"F1_395",1,1,285565.549775538,4425392.56293733,TRUE
"820",0,"F4_","F4_821",0.251878565162498,"F1_347",1,1,285577.606862153,4425397.00794622,TRUE
"821",0,"F4_","F4_822",0.496222928700935,"F1_346",1,1,285578.723406054,4425397.6297183,TRUE
"822",0,"F4_","F4_823",0.240931624994865,"F1_343",1,1,285580.967077207,4425397.68263507,TRUE
