"","CLASS_ID","Flight","UFID","dist","nnid","Nesting","coords.x1","coords.x2","optional"
"1",0,"F4_","F4_0",0.0166932143914267,"F3_0",1,285521.070269563,4425456.13086495,TRUE
"2",0,"F4_","F4_1",0.0863111637035813,"F3_1",1,285519.602013654,4425455.94017081,TRUE
"3",0,"F4_","F4_2",0.0793092068267297,"F3_2",1,285520.49938601,4425455.12800103,TRUE
"4",0,"F4_","F4_3",0.151949334311557,"F3_3",1,285521.612166947,4425454.97801188,TRUE
"5",0,"F4_","F4_4",0.157127851978664,"F3_4",1,285520.656722184,4425454.1682807,TRUE
"6",0,"F4_","F4_5",0.0196725455425743,"F3_6",1,285519.533408422,4425453.4035609,TRUE
"7",0,"F4_","F4_6",0.194376535028588,"F3_7",1,285521.650564037,4425453.13334234,TRUE
"8",0,"F4_","F4_7",0.0917626988569963,"F3_8",1,285520.71234423,4425453.01147592,TRUE
"9",0,"F4_","F4_8",0.38002551523382,"F3_10",1,285520.526428413,4425451.88622617,TRUE
"10",0,"F4_","F4_9",0.0672526272265589,"F3_11",1,285518.72194654,4425451.70840847,TRUE
"11",0,"F4_","F4_10",0.222359896600948,"F3_15",1,285518.538144643,4425448.18976693,TRUE
"12",0,"F4_","F4_11",0.0661300360650199,"F3_5",1,285518.597543111,4425453.65690103,TRUE
"13",0,"F4_","F4_12",0.19367621928711,"F3_9",1,285518.231247351,4425452.6645166,TRUE
"14",0,"F4_","F4_13",0.163496509387,"F3_13",1,285517.707086537,4425450.18029422,TRUE
"15",0,"F4_","F4_14",0.0477828439132996,"F3_14",1,285518.532487646,4425449.31444866,TRUE
"16",0,"F4_","F4_15",0.163105330242255,"F3_17",1,285519.799902758,4425443.62203133,TRUE
"17",0,"F4_","F4_16",0.296085252918719,"F3_16",1,285518.979630424,4425443.39876785,TRUE
"18",0,"F4_","F4_17",0.161671460522549,"F3_20",1,285519.425042117,4425442.15511091,TRUE
"19",0,"F4_","F4_18",0.0379765447636667,"F3_21",1,285520.347027368,4425442.01056137,TRUE
"20",0,"F4_","F4_19",0.196041415628352,"F3_22",1,285518.561479756,4425441.60926509,TRUE
"21",0,"F4_","F4_20",0.125791472567006,"F3_25",1,285522.159930944,4425440.00483466,TRUE
"22",0,"F4_","F4_21",0.226454514445542,"F3_27",1,285523.445977012,4425439.84159644,TRUE
"23",0,"F4_","F4_22",0.156706563931284,"F3_28",1,285521.668956994,4425439.02056118,TRUE
"24",0,"F4_","F4_23",0.106218992753802,"F3_30",1,285524.465197026,4425438.55384032,TRUE
"25",0,"F4_","F4_24",0.259206143504512,"F3_31",1,285522.246924096,4425438.41425975,TRUE
"26",0,"F4_","F4_25",0.197376854035062,"F3_33",1,285517.131408575,4425441.0154395,TRUE
"27",0,"F4_","F4_26",0.0682806408630417,"F3_24",1,285518.289928298,4425440.82254734,TRUE
"28",0,"F4_","F4_27",0.228861512612963,"F3_34",1,285516.694261784,4425440.28924657,TRUE
"29",0,"F4_","F4_28",0.110585166939386,"F3_35",1,285517.435982326,4425439.96301213,TRUE
"30",0,"F4_","F4_29",0.269124163322062,"F3_18",1,285458.584371264,4425444.05042458,TRUE
"31",0,"F4_","F4_30",0.220256543100907,"F3_58",1,285459.793790654,4425442.16688764,TRUE
"32",0,"F4_","F4_31",0.331811196689062,"F3_60",1,285460.201233698,4425441.5162277,TRUE
"33",0,"F4_","F4_32",0.162003021668704,"F3_59",1,285459.031394486,4425441.60515114,TRUE
"34",0,"F4_","F4_33",0.29885140254553,"F3_62",1,285460.348571325,4425440.30682991,TRUE
"35",0,"F4_","F4_34",0.218622315705129,"F3_61",1,285459.276857649,4425440.26476189,TRUE
"36",0,"F4_","F4_35",0.4638832146893,"F3_63",1,285458.22934945,4425439.86829288,TRUE
"37",0,"F4_","F4_36",0.259393542507032,"F3_36",1,285461.775711877,4425439.30549604,TRUE
"38",0,"F4_","F4_37",0.284110295746172,"F3_65",1,285457.441056989,4425439.1710038,TRUE
"39",0,"F4_","F4_38",0.24636391097301,"F3_37",1,285462.67512519,4425438.91595078,TRUE
"40",0,"F4_","F4_39",0.189613758149068,"F3_66",1,285460.048840497,4425438.81410935,TRUE
"41",0,"F4_","F4_40",0.205564948482356,"F3_32",1,285525.660756949,4425438.03973862,TRUE
"42",0,"F4_","F4_41",0.275791900928798,"F3_46",1,285465.375406374,4425434.58073624,TRUE
"43",0,"F4_","F4_42",0.18847575904365,"F3_49",1,285465.687402077,4425433.80236165,TRUE
"44",0,"F4_","F4_43",0.108483118794171,"F3_102",1,285467.279425926,4425430.78110008,TRUE
"45",0,"F4_","F4_44",0.4193974041133,"F3_67",1,285458.913099749,4425438.1997843,TRUE
"46",0,"F4_","F4_45",0.300331899424075,"F3_38",1,285462.770804656,4425438.01910494,TRUE
"47",0,"F4_","F4_46",0.0905998635775659,"F3_68",1,285459.93842857,4425437.9442009,TRUE
"48",0,"F4_","F4_47",0.236423576130516,"F3_39",1,285461.676232544,4425437.58350354,TRUE
"49",0,"F4_","F4_48",0.213646318365961,"F3_69",1,285460.31067386,4425437.24807392,TRUE
"50",0,"F4_","F4_49",0.417894467756446,"F3_40",1,285463.565210827,4425437.14973784,TRUE
"51",0,"F4_","F4_50",0.378305477987327,"F3_41",1,285462.408255457,4425437.14790606,TRUE
"52",0,"F4_","F4_51",0.131374947863329,"F3_42",1,285464.195575922,4425436.56902151,TRUE
"53",0,"F4_","F4_52",0.393320128502286,"F3_70",1,285460.753378077,4425436.30516742,TRUE
"54",0,"F4_","F4_53",0.206915314829357,"F3_71",1,285459.402422778,4425435.74186577,TRUE
