"","CLASS_ID","UFID","dist","nnid","Nesting","coords.x1","coords.x2","optional"
"1",0,"F3_0",0.220622918992041,"F1_1",1,286089.722961328,4425471.8322413,TRUE
"2",0,"F3_1",0.242371584951545,"F1_2",1,286089.563768806,4425471.08047257,TRUE
"3",0,"F3_2",0.202453454878878,"F1_524",1,286090.864304734,4425470.85274475,TRUE
"4",0,"F3_3",0.102531148323276,"F1_3",1,286093.493773652,4425470.39123255,TRUE
"5",0,"F3_4",0.120811866098454,"F1_5",1,286092.162203052,4425469.95196748,TRUE
"6",0,"F3_5",0.347235847175754,"F1_4",1,286087.768015887,4425469.80956009,TRUE
"7",0,"F3_6",0.170890859225422,"F1_7",1,286093.323496119,4425469.14562516,TRUE
"8",0,"F3_7",1.85486089809065,"F1_5",0,286090.860085924,4425468.67794844,TRUE
"9",0,"F3_8",0.351499033904632,"F1_8",1,286087.95805567,4425468.46469872,TRUE
"10",0,"F3_9",0.20355812575137,"F1_9",1,286093.178122219,4425467.80556704,TRUE
"11",0,"F3_10",0.2635901897419,"F1_525",1,286088.524702672,4425467.55169641,TRUE
"12",0,"F3_11",0.273936803263337,"F1_10",1,286092.401583204,4425466.90117293,TRUE
"13",0,"F3_12",0.374242291678843,"F1_11",1,286088.994415272,4425466.49930301,TRUE
"14",0,"F3_13",0.453695163680538,"F1_526",1,286090.139724198,4425466.28878387,TRUE
"15",0,"F3_14",0.190968046964185,"F1_520",1,286082.125409347,4425468.92113,TRUE
"16",0,"F3_15",0.165188139750812,"F1_25",1,286080.899143804,4425468.52605958,TRUE
"17",0,"F3_16",0.272901940056523,"F1_26",1,286079.92843792,4425468.12250936,TRUE
"18",0,"F3_17",0.326418610549235,"F1_27",1,286083.552254481,4425466.76567691,TRUE
"19",0,"F3_18",0.160242903826868,"F1_0",1,286100.765444982,4425465.10242662,TRUE
"20",0,"F3_19",0.154153644318965,"F1_17",1,286098.402902625,4425464.10917447,TRUE
"21",0,"F3_20",0.238063457389295,"F1_19",1,286099.471483563,4425463.93521232,TRUE
"22",0,"F3_21",0.197135499078341,"F1_21",1,286098.462250249,4425462.91988013,TRUE
"23",0,"F3_22",0.171438677570164,"F1_529",1,286099.722986737,4425462.58421442,TRUE
"24",0,"F3_23",0.162949631955479,"F1_530",1,286100.825150725,4425462.03761491,TRUE
"25",0,"F3_24",0.118777712978889,"F1_527",1,286098.623107937,4425461.70011015,TRUE
"26",0,"F3_25",0.136541849845928,"F1_528",1,286099.709634205,4425461.54300168,TRUE
"27",0,"F3_26",0.199113789356284,"F1_41",1,286098.196070662,4425460.74935455,TRUE
"28",0,"F3_27",0.195579619141579,"F1_12",1,286092.019786703,4425465.97191519,TRUE
"29",0,"F3_28",0.230108257623941,"F1_14",1,286094.453225991,4425465.41497093,TRUE
"30",0,"F3_29",0.218806973658388,"F1_13",1,286091.221848841,4425465.54917383,TRUE
"31",0,"F3_30",0.095353236467375,"F1_15",1,286095.449314505,4425465.12196473,TRUE
"32",0,"F3_31",0.320765426334951,"F1_16",1,286093.501629428,4425464.70632444,TRUE
"33",0,"F3_32",0.278173960411132,"F1_18",1,286096.377109965,4425464.06886067,TRUE
"34",0,"F3_33",0.191962608441894,"F1_20",1,286096.093356336,4425463.28363391,TRUE
"35",0,"F3_34",0.208584733092508,"F1_22",1,286094.945029848,4425462.36109834,TRUE
"36",0,"F3_35",0.0652195096986196,"F1_522",1,286085.862734499,4425461.68922829,TRUE
"37",0,"F3_36",0.0892314966537822,"F1_23",1,286095.534887005,4425461.54051348,TRUE
"38",0,"F3_37",0.260412712030584,"F1_24",1,286094.516342963,4425461.41365298,TRUE
"39",0,"F3_38",0.204238768952368,"F1_523",1,286086.15728411,4425460.88576081,TRUE
"40",0,"F3_39",0.282812598822496,"F1_42",1,286096.299522938,4425460.59061665,TRUE
"41",0,"F3_40",0.239404154868638,"F1_44",1,286086.095631961,4425459.84285192,TRUE
"42",0,"F3_41",0.215562442966457,"F1_45",1,286086.027242838,4425457.65562122,TRUE
"43",0,"F3_42",1.99491941482096,"F1_45",0,286087.063520233,4425456.01040927,TRUE
"44",0,"F3_43",0.245493560604431,"F1_28",1,286084.091855169,4425465.80411663,TRUE
"45",0,"F3_44",0.154118804202797,"F1_29",1,286077.522705386,4425465.46159323,TRUE
"46",0,"F3_45",0.110132020363502,"F1_30",1,286078.943432155,4425465.20943878,TRUE
"47",0,"F3_46",0.285843459574041,"F1_516",1,286076.397387625,4425464.53381362,TRUE
"48",0,"F3_47",0.134315462534113,"F1_31",1,286082.824999878,4425464.58837981,TRUE
"49",0,"F3_48",0.188811311978185,"F1_32",1,286082.003386723,4425464.0901384,TRUE
"50",0,"F3_49",0.0480816659928856,"F1_518",1,286079.866185744,4425464.19865101,TRUE
"51",0,"F3_50",0.12326544474233,"F1_33",1,286083.441699427,4425463.75248297,TRUE
"52",0,"F3_51",0.271751684072478,"F1_35",1,286080.895502974,4425463.38706396,TRUE
"53",0,"F3_52",0.0960177005123185,"F1_519",1,286079.774494969,4425463.31527388,TRUE
"54",0,"F3_53",0.111348087563169,"F1_521",1,286084.688088876,4425463.02246603,TRUE
"55",0,"F3_54",0.0525440447059599,"F1_36",1,286083.71490773,4425462.85489707,TRUE
"56",0,"F3_55",0.282998753956465,"F1_38",1,286079.400553016,4425462.21665148,TRUE
"57",0,"F3_56",0.264655959576092,"F1_37",1,286076.004648811,4425462.16666784,TRUE
