"","CLASS_ID","UFID","dist","nnid","Nesting","coords.x1","coords.x2","optional"
"1",0,"F3_0",0.147002356952993,"F4_0",1,285512.568458142,4426136.71117766,TRUE
"2",0,"F3_1",0.0661971995050924,"F4_1",1,285514.307803693,4426136.17136371,TRUE
"3",0,"F3_2",0.274459827464008,"F4_2",1,285509.959236006,4426136.24523753,TRUE
"4",0,"F3_3",0.146877696397924,"F4_6",1,285506.409015225,4426135.60446516,TRUE
"5",0,"F3_4",0.0826620143765251,"F4_3",1,285513.758757388,4426135.42465711,TRUE
"6",0,"F3_5",0.0459803307005858,"F4_4",1,285509.54117835,4426134.85544542,TRUE
"7",0,"F3_6",0.222219026178032,"F4_5",1,285506.093550554,4426136.50852109,TRUE
"8",0,"F3_7",0.161219650754864,"F4_8",1,285503.404545649,4426135.28898609,TRUE
"9",0,"F3_8",0.241873826759805,"F4_9",1,285505.276067392,4426134.64305233,TRUE
"10",0,"F3_9",0.137051720257137,"F4_26",1,285517.909542696,4426124.85091826,TRUE
"11",0,"F3_10",0.278601268486876,"F4_27",1,285518.241658927,4426124.05957678,TRUE
"12",0,"F3_11",0.161915127882422,"F4_10",1,285514.398362,4426134.53881051,TRUE
"13",0,"F3_12",0.0440252519411835,"F4_11",1,285510.463967598,4426134.03973244,TRUE
"14",0,"F3_13",0.051720667588817,"F4_12",1,285513.007668666,4426133.91425299,TRUE
"15",0,"F3_14",0.0884446923554066,"F4_14",1,285513.569435331,4426128.87459184,TRUE
"16",0,"F3_15",0.0789160819785231,"F4_13",1,285515.195821343,4426128.94995105,TRUE
"17",0,"F3_16",0.0976405297587993,"F4_15",1,285511.375230455,4426128.52454301,TRUE
"18",0,"F3_17",0.0716957581881568,"F4_17",1,285516.1273974,4426127.60092301,TRUE
"19",0,"F3_18",0.0882946673143683,"F4_16",1,285509.440124678,4426127.5988039,TRUE
"20",0,"F3_19",0.210435392863547,"F4_18",1,285512.249200084,4426127.301159,TRUE
"21",0,"F3_20",0.137612801383938,"F4_19",1,285514.847547971,4426126.69365086,TRUE
"22",0,"F3_21",0.124400536171862,"F4_20",1,285515.906196843,4426126.63801333,TRUE
"23",0,"F3_22",0.18854264036188,"F4_21",1,285509.997744629,4426126.35686937,TRUE
"24",0,"F3_23",0.114303192164064,"F4_22",1,285511.791607923,4426126.27696431,TRUE
"25",0,"F3_24",0.122341392100525,"F4_28",1,285515.958337648,4426125.82697434,TRUE
"26",0,"F3_25",0.198501751185588,"F4_23",1,285517.206040401,4426125.78831021,TRUE
"27",0,"F3_26",0.063449919569404,"F4_25",1,285508.311131698,4426125.91871244,TRUE
"28",0,"F3_27",0.0478522100769203,"F4_30",1,285515.259247309,4426125.42094565,TRUE
"29",0,"F3_28",0.0977236604102044,"F4_29",1,285510.447023024,4426125.44750549,TRUE
"30",0,"F3_29",0.0538719901002657,"F4_61",1,285506.459004929,4426125.13630368,TRUE
"31",0,"F3_30",0.0763601395187201,"F4_32",1,285509.409292612,4426125.16665371,TRUE
"32",0,"F3_31",0.166390048884693,"F4_33",1,285516.141235743,4426124.79103623,TRUE
"33",0,"F3_32",0.174172673979346,"F4_34",1,285512.643664506,4426124.64049226,TRUE
"34",0,"F3_33",0.146204168409497,"F4_35",1,285514.861053934,4426124.42415162,TRUE
"35",0,"F3_34",0.0610254194234429,"F4_37",1,285509.259045463,4426124.10014186,TRUE
"36",0,"F3_35",0.132635692848531,"F4_63",1,285506.410111788,4426123.8142161,TRUE
"37",0,"F3_36",0.276448684619547,"F4_36",1,285517.359444595,4426123.95007773,TRUE
"38",0,"F3_37",0.224274599816503,"F4_24",1,285505.864876711,4426133.75701547,TRUE
"39",0,"F3_38",0.251186293111571,"F4_62",1,285505.621214689,4426124.83044213,TRUE
"40",0,"F3_39",0.0187037445750805,"F4_38",1,285517.791587725,4426123.34219216,TRUE
"41",0,"F3_40",0.0706581274486057,"F4_74",1,285522.238471664,4426116.48422552,TRUE
"42",0,"F3_41",0.184107906457451,"F4_75",1,285523.025831578,4426114.17322639,TRUE
"43",0,"F3_42",0.158482857563514,"F4_76",1,285521.255311475,4426113.90648392,TRUE
"44",0,"F3_43",0.0767846519026323,"F4_77",1,285522.399067939,4426113.68262779,TRUE
"45",0,"F3_44",0.0386635749005277,"F4_78",1,285523.424753142,4426113.19778882,TRUE
"46",0,"F3_45",0.151099167431027,"F4_79",1,285521.149385857,4426112.90445908,TRUE
"47",0,"F3_46",0.141517080534719,"F4_80",1,285519.268857841,4426112.77701653,TRUE
"48",0,"F3_47",0.161276076608721,"F4_81",1,285524.341875457,4426112.19143868,TRUE
"49",0,"F3_48",0.198752729504053,"F4_82",1,285521.428954894,4426111.99223386,TRUE
"50",0,"F3_49",0.196472392147364,"F4_41",1,285517.071979358,4426123.11768659,TRUE
"51",0,"F3_50",0.38012106956413,"F4_39",1,285513.817164913,4426123.04582485,TRUE
"52",0,"F3_51",0.246525348606702,"F4_40",1,285514.861546062,4426123.05835305,TRUE
"53",0,"F3_52",0.105886009422263,"F4_42",1,285509.175723975,4426122.90519369,TRUE
"54",0,"F3_53",0.146965202107719,"F4_43",1,285516.109192948,4426122.08588426,TRUE
"55",0,"F3_54",0.015313025054761,"F4_66",1,285506.704150642,4426122.09811392,TRUE
"56",0,"F3_55",0.161114885838017,"F4_44",1,285514.44360281,4426121.94020727,TRUE
"57",0,"F3_56",0.0796017571635035,"F4_67",1,285507.966100197,4426121.58129684,TRUE
"58",0,"F3_57",0.155416645671146,"F4_46",1,285513.787760148,4426120.96640175,TRUE
"59",0,"F3_58",0.0557655164434198,"F4_45",1,285516.397668852,4426120.92646459,TRUE
"60",0,"F3_59",0.0660164050435871,"F4_47",1,285510.067606676,4426120.33366782,TRUE
"61",0,"F3_60",0.119450358903107,"F4_49",1,285516.29889621,4426119.97333115,TRUE
"62",0,"F3_61",0.0383640905245434,"F4_48",1,285511.570998939,4426119.99168631,TRUE
"63",0,"F3_62",0.0834053147115121,"F4_50",1,285513.035143663,4426120.01883916,TRUE
"64",0,"F3_63",0.115344705843809,"F4_51",1,285517.422918209,4426119.56444531,TRUE
"65",0,"F3_64",0.257505858713332,"F4_52",1,285509.276264369,4426119.28275318,TRUE
"66",0,"F3_65",0.105295509140405,"F4_54",1,285515.637186279,4426119.2951963,TRUE
"67",0,"F3_66",0.100045807218473,"F4_55",1,285513.886620205,4426118.95035335,TRUE
"68",0,"F3_67",0.0437249576202489,"F4_616",1,285507.283060552,4426118.53184064,TRUE
"69",0,"F3_68",0.164690455905594,"F4_57",1,285509.609436771,4426118.4123141,TRUE
"70",0,"F3_69",0.106870186718674,"F4_58",1,285514.922014728,4426118.38020166,TRUE
"71",0,"F3_70",0.225447948145177,"F4_71",1,285508.240265005,4426118.51033712,TRUE
"72",0,"F3_71",0.0355957779374022,"F4_56",1,285516.958933155,4426118.31536298,TRUE
"73",0,"F3_72",0.11530066106846,"F4_72",1,285506.333472754,4426118.25599918,TRUE
"74",0,"F3_73",0.0494516022686008,"F4_59",1,285513.792354053,4426117.69058365,TRUE
"75",0,"F3_74",0.0599604239197172,"F4_60",1,285515.376003949,4426117.2986326,TRUE
"76",0,"F3_75",0.0327942380036803,"F4_92",1,285514.597553402,4426116.88030855,TRUE
"77",0,"F3_76",0.165594926514647,"F4_93",1,285513.360584022,4426116.39897373,TRUE
"78",0,"F3_77",0.0417341441290444,"F4_112",1,285506.148510997,4426116.43304494,TRUE
"79",0,"F3_78",0.079864672922845,"F4_94",1,285515.584396985,4426115.78464228,TRUE
"80",0,"F3_79",0.0486575245806471,"F4_95",1,285514.172481975,4426115.48512187,TRUE
"81",0,"F3_80",0.278263452794413,"F4_113",1,285506.841413944,4426115.32352945,TRUE
"82",0,"F3_81",0.120938472723685,"F4_96",1,285516.309429537,4426114.50634299,TRUE
"83",0,"F3_82",0.0985727588298008,"F4_97",1,285515.072427417,4426114.34279207,TRUE
"84",0,"F3_83",0.106325495546505,"F4_115",1,285507.858021009,4426113.14961002,TRUE
"85",0,"F3_84",0.21816029874645,"F4_98",1,285515.116287195,4426112.98976316,TRUE
"86",0,"F3_85",0.170971623488941,"F4_99",1,285517.279397881,4426112.23599253,TRUE
"87",0,"F3_86",0.163200621780068,"F4_64",1,285506.103212841,4426122.83719013,TRUE
