"","CLASS_ID","Flight","UFID","dist","nnid","Nesting","observed","coords.x1","coords.x2","optional"
"1",0,"F1_","F1_0",0.335224323906226,"F3_17",1,1,285320.680890317,4425783.22160171,TRUE
"2",0,"F1_","F1_1",0.121697800108829,"F3_9",1,1,285311.178558037,4425786.94850755,TRUE
"3",0,"F1_","F1_2",0.323438281773471,"F3_10",1,1,285312.092236676,4425786.51213483,TRUE
"4",0,"F1_","F1_3",0.635647650126732,"F3_9",0,0,285310.609387516,4425786.58282032,TRUE
"5",0,"F1_","F1_4",0.456743335919301,"F3_1",1,1,285314.033897833,4425786.11099353,TRUE
"6",0,"F1_","F1_5",0.276256620443178,"F3_2",1,1,285315.280285192,4425786.01476199,TRUE
"7",0,"F1_","F1_6",0.26189213253898,"F3_11",1,1,285307.52463497,4425785.93679399,TRUE
"8",0,"F1_","F1_7",0.343845833236666,"F3_3",1,1,285317.823620914,4425785.68622049,TRUE
"9",0,"F1_","F1_8",0.169832488452062,"F3_12",1,1,285308.449194491,4425785.65964785,TRUE
"10",0,"F1_","F1_9",0.188611314413796,"F3_13",1,1,285310.694724512,4425785.33187872,TRUE
"11",0,"F1_","F1_10",0.305217977633601,"F3_4",1,1,285315.002387654,4425785.15008934,TRUE
"12",0,"F1_","F1_11",0.331379088661188,"F3_15",1,1,285312.355077437,4425784.81481281,TRUE
"13",0,"F1_","F1_12",0.0345809699511305,"F3_14",1,1,285307.88116137,4425784.78318261,TRUE
"14",0,"F1_","F1_13",0.20211493090869,"F3_16",1,1,285308.803230203,4425784.58772102,TRUE
"15",0,"F1_","F1_14",0.323400615602658,"F3_6",1,1,285317.801816959,4425784.40320675,TRUE
"16",0,"F1_","F1_15",0.141282846438817,"F3_7",1,1,285319.773234508,4425783.97719826,TRUE
"17",0,"F1_","F1_16",0.275080174095787,"F3_19",1,1,285314.584995843,4425783.23308182,TRUE
"18",0,"F1_","F1_17",0.391903187691855,"F3_18",1,1,285319.458820466,4425783.18966974,TRUE
"19",0,"F1_","F1_18",0.439378426068001,"F3_20",1,1,285318.226067837,4425783.09724275,TRUE
"20",0,"F1_","F1_19",0.302799272749102,"F3_27",1,1,285310.339181697,4425782.73163903,TRUE
"21",0,"F1_","F1_20",0.193235901616822,"F3_21",1,1,285313.606338888,4425782.61649006,TRUE
"22",0,"F1_","F1_21",0.320493047023171,"F3_22",1,1,285318.841997317,4425782.26103594,TRUE
"23",0,"F1_","F1_22",0.294964374111936,"F3_29",1,1,285309.566066883,4425782.01226363,TRUE
"24",0,"F1_","F1_23",0.195066419510057,"F3_28",1,1,285312.637268437,4425781.80953035,TRUE
"25",0,"F1_","F1_24",0.161588131488067,"F3_23",1,1,285317.733245103,4425781.86322588,TRUE
"26",0,"F1_","F1_25",0.315657421513056,"F3_31",1,1,285313.377177204,4425781.29742816,TRUE
"27",0,"F1_","F1_26",0.209394660460035,"F3_30",1,1,285311.178188093,4425781.5256746,TRUE
"28",0,"F1_","F1_27",0.409762984264516,"F3_24",1,1,285316.014778405,4425781.09962462,TRUE
"29",0,"F1_","F1_28",0.317394073217104,"F3_25",1,1,285314.313048837,4425780.78416609,TRUE
"30",0,"F1_","F1_29",0.271274217661819,"F3_26",1,1,285316.100197699,4425780.21598117,TRUE
"31",0,"F1_","F1_30",0.140558481972395,"F3_32",1,1,285313.276074437,4425780.07550627,TRUE
"32",0,"F1_","F1_31",0.181144662691633,"F3_34",1,1,285310.368842637,4425779.83038355,TRUE
"33",0,"F1_","F1_32",0.0970156071153985,"F3_33",1,1,285312.012867082,4425779.89923432,TRUE
"34",0,"F1_","F1_33",0.930570903103676,"F3_34",0,0,285310.194812976,4425778.73247546,TRUE
"35",0,"F1_","F1_34",2.13279289778265,"F3_32",0,0,285313.964006046,4425777.9836752,TRUE
"36",0,"F1_","F1_35",2.46694625754221,"F3_55",0,0,285309.382872303,4425771.94197115,TRUE
"37",0,"F1_","F1_36",0.342237158419012,"F3_51",1,1,285306.631251637,4425771.10446488,TRUE
"38",0,"F1_","F1_37",0.208011886326534,"F3_53",1,1,285307.146327737,4425770.61667758,TRUE
"39",0,"F1_","F1_38",0.140923471620727,"F3_37",1,1,285298.296735842,4425776.16899573,TRUE
"40",0,"F1_","F1_39",0.360789276286403,"F3_38",1,1,285297.549538997,4425775.58210215,TRUE
"41",0,"F1_","F1_40",0.019968088798917,"F3_39",1,1,285297.663970031,4425773.81533427,TRUE
"42",0,"F1_","F1_41",0.154676430921385,"F3_40",1,1,285300.501152064,4425773.47592433,TRUE
"43",0,"F1_","F1_42",0.201660375302305,"F3_41",1,1,285301.6812375,4425773.3079871,TRUE
"44",0,"F1_","F1_43",0.233503011124995,"F3_43",1,1,285298.185846788,4425772.86698623,TRUE
"45",0,"F1_","F1_44",0.101146571536577,"F3_42",1,1,285296.545116237,4425772.94288535,TRUE
"46",0,"F1_","F1_45",0.134559831672771,"F3_35",1,1,285303.177269237,4425772.83470474,TRUE
"47",0,"F1_","F1_46",0.161442482813899,"F3_44",1,1,285302.206072077,4425772.71920639,TRUE
"48",0,"F1_","F1_47",0.284497102855295,"F3_45",1,1,285301.173781943,4425772.52764354,TRUE
"49",0,"F1_","F1_48",0.26892116095199,"F3_46",1,1,285298.837267148,4425772.35520155,TRUE
"50",0,"F1_","F1_49",0.0952914455118837,"F3_48",1,1,285297.022400666,4425771.99696347,TRUE
"51",0,"F1_","F1_50",0.289050239019701,"F3_49",1,1,285303.790104556,4425771.98033961,TRUE
"52",0,"F1_","F1_51",0.125271997727773,"F3_47",1,1,285297.91415078,4425771.97594292,TRUE
"53",0,"F1_","F1_52",0.0637489668610548,"F3_36",1,1,285304.722276037,4425771.93098475,TRUE
"54",0,"F1_","F1_53",0.193871627963904,"F3_50",1,1,285302.873253103,4425771.90700368,TRUE
"55",0,"F1_","F1_54",0.202599660664517,"F3_63",1,1,285298.818816564,4425771.01224422,TRUE
"56",0,"F1_","F1_55",0.303112823936993,"F3_54",1,1,285303.418268325,4425770.27142878,TRUE
"57",0,"F1_","F1_56",0.285416465805175,"F3_76",1,1,285301.647324437,4425770.33210915,TRUE
"58",0,"F1_","F1_57",0.206570890567346,"F3_56",1,1,285305.676143637,4425770.04247575,TRUE
"59",0,"F1_","F1_58",0.764857688510538,"F3_65",1,0,285299.630513211,4425770.06700664,TRUE
"60",0,"F1_","F1_59",0.23483114428779,"F3_64",1,1,285300.565672233,4425770.00784986,TRUE
"61",0,"F1_","F1_60",0.200696852837523,"F3_57",1,1,285304.65907664,4425769.52835028,TRUE
"62",0,"F1_","F1_61",0.223186944492107,"F3_66",1,1,285301.965106212,4425769.39604237,TRUE
"63",0,"F1_","F1_62",0.246831584092015,"F3_58",1,1,285306.346235281,4425768.93348924,TRUE
"64",0,"F1_","F1_63",0.245948212003394,"F3_59",1,1,285303.259088095,4425768.94543271,TRUE
"65",0,"F1_","F1_64",0.184400255792233,"F3_67",1,1,285301.232925718,4425768.69803983,TRUE
"66",0,"F1_","F1_65",0.315531846288921,"F3_69",1,1,285302.327619678,4425768.34468894,TRUE
"67",0,"F1_","F1_66",0.0647165032782746,"F3_68",1,1,285299.65283718,4425768.16999069,TRUE
"68",0,"F1_","F1_67",0.0910547478502039,"F3_60",1,1,285303.169472437,4425767.86716855,TRUE
"69",0,"F1_","F1_68",0.762937390288702,"F3_67",0,0,285300.777804037,4425767.86733098,TRUE
"70",0,"F1_","F1_69",0.238223345130816,"F3_61",1,1,285304.817845903,4425767.51598768,TRUE
"71",0,"F1_","F1_70",0.176915131750931,"F3_70",1,1,285298.734908009,4425767.44604053,TRUE
"72",0,"F1_","F1_71",0.19171379484391,"F3_72",1,1,285301.680076275,4425767.22781021,TRUE
"73",0,"F1_","F1_72",0.103415473709204,"F3_71",1,1,285300.005779077,4425767.18372587,TRUE
"74",0,"F1_","F1_73",0.426906052772218,"F3_73",1,1,285300.650456303,4425766.71341708,TRUE
