"","CLASS_ID","Flight","UFID","dist","nnid","Nesting","observed","coords.x1","coords.x2","optional"
"1",0,"F4_","F4_0",11.3910571683467,"F3_11",0,0,285296.316106406,4425788.72591658,TRUE
"2",0,"F4_","F4_1",9.21218154612509,"F3_11",0,0,285298.450712316,4425788.27104838,TRUE
"3",0,"F4_","F4_2",0.120100078737537,"F3_3",1,1,285317.58123313,4425785.44242902,TRUE
"4",0,"F4_","F4_3",0.231477428569038,"F3_4",1,1,285314.839064737,4425785.09831396,TRUE
"5",0,"F4_","F4_4",0.172202632708357,"F3_15",1,1,285312.341542368,4425784.64499824,TRUE
"6",0,"F4_","F4_5",0.170624073436195,"F3_5",1,1,285316.303272658,4425784.4499115,TRUE
"7",0,"F4_","F4_6",0.297785021205779,"F3_6",1,1,285317.611962775,4425784.39795411,TRUE
"8",0,"F4_","F4_7",0.361504418776126,"F3_8",1,1,285316.52777753,4425783.52778091,TRUE
"9",0,"F4_","F4_8",0.321588096748742,"F3_17",1,1,285320.569785123,4425783.22958823,TRUE
"10",0,"F4_","F4_9",0.258573753237937,"F3_18",1,1,285319.314926434,4425783.13972273,TRUE
"11",0,"F4_","F4_10",0.292692178830085,"F3_19",1,1,285314.547209824,4425783.25336183,TRUE
"12",0,"F4_","F4_11",0.147717529487209,"F3_20",1,1,285318.130157629,4425782.80888562,TRUE
"13",0,"F4_","F4_12",0.223984363338105,"F3_22",1,1,285318.681452882,4425782.17890693,TRUE
"14",0,"F4_","F4_13",0.718876631353474,"F3_21",0,0,285314.190574811,4425782.10473924,TRUE
"15",0,"F4_","F4_14",0.262852216445824,"F3_23",1,1,285317.585423844,4425781.98014268,TRUE
"16",0,"F4_","F4_15",0.203040462239077,"F3_31",1,1,285313.204468536,4425781.27820658,TRUE
"17",0,"F4_","F4_16",0.187744329705407,"F3_24",1,1,285315.848364388,4425780.91995517,TRUE
"18",0,"F4_","F4_17",0.0551151803424378,"F3_25",1,1,285314.156581375,4425780.56963386,TRUE
"19",0,"F4_","F4_18",0.0870175389135131,"F3_32",1,1,285313.203079541,4425780.05390488,TRUE
"20",0,"F4_","F4_19",0.253222443038265,"F3_26",1,1,285315.873367037,4425780.23825856,TRUE
