"","CLASS_ID","Flight","UFID","dist","nnid","Nesting","coords.x1","coords.x2","optional"
"1",0,"F3_","F3_1",0.456743335919301,"F1_4",1,285313.699375225,4425785.80001267,TRUE
"2",0,"F3_","F3_2",0.276256620443178,"F1_5",1,285315.144212655,4425785.77434156,TRUE
"3",0,"F3_","F3_3",0.343845833236666,"F1_7",1,285317.67984635,4425785.3738764,TRUE
"4",0,"F3_","F3_4",0.305217977633601,"F1_10",1,285314.879998253,4425784.87048453,TRUE
"5",0,"F3_","F3_5",0.349784604503024,"F1_76",1,285316.380600675,4425784.29781629,TRUE
"6",0,"F3_","F3_6",0.323400615602658,"F1_14",1,285317.673119693,4425784.10651672,TRUE
"7",0,"F3_","F3_7",0.141282846438817,"F1_15",1,285319.638973975,4425783.93321017,TRUE
"8",0,"F3_","F3_8",0.21693862142528,"F1_77",1,285316.681992427,4425783.20082034,TRUE
"9",0,"F3_","F3_9",0.121697800108829,"F1_1",1,285311.195829718,4425786.8280416,TRUE
"10",0,"F3_","F3_10",0.323438281773471,"F1_2",1,285311.972516179,4425786.21166965,TRUE
"11",0,"F3_","F3_11",0.26189213253898,"F1_6",1,285307.3184017,4425785.77537736,TRUE
"12",0,"F3_","F3_12",0.169832488452062,"F1_8",1,285308.338546971,4425785.53080609,TRUE
"13",0,"F3_","F3_13",0.188611314413796,"F1_9",1,285310.621159448,4425785.15820544,TRUE
"14",0,"F3_","F3_14",0.0345809699511305,"F1_12",1,285307.852565698,4425784.80262821,TRUE
"15",0,"F3_","F3_15",0.331379088661188,"F1_11",1,285312.245471919,4425784.50208493,TRUE
"16",0,"F3_","F3_16",0.20211493090869,"F1_13",1,285308.869243975,4425784.39669058,TRUE
"17",0,"F3_","F3_17",0.335224323906226,"F1_0",1,285320.562208464,4425782.9080894,TRUE
"18",0,"F3_","F3_18",0.391903187691855,"F1_17",1,285319.168050511,4425782.92691331,TRUE
"19",0,"F3_","F3_19",0.275080174095787,"F1_16",1,285314.546774272,4425782.96066998,TRUE
"20",0,"F3_","F3_20",0.439378426068001,"F1_18",1,285318.15612085,4425782.66346767,TRUE
"21",0,"F3_","F3_21",0.193235901616822,"F1_20",1,285313.550285742,4425782.43156262,TRUE
"22",0,"F3_","F3_22",0.320493047023171,"F1_21",1,285318.730842725,4425781.96043579,TRUE
"23",0,"F3_","F3_23",0.161588131488067,"F1_24",1,285317.649281075,4425781.72516515,TRUE
"24",0,"F3_","F3_24",0.409762984264516,"F1_27",1,285315.831902308,4425780.73293396,TRUE
"25",0,"F3_","F3_25",0.317394073217104,"F1_28",1,285314.109940689,4425780.54026841,TRUE
"26",0,"F3_","F3_26",0.271274217661819,"F1_29",1,285315.943098074,4425779.99482645,TRUE
"27",0,"F3_","F3_27",0.302799272749102,"F1_19",1,285310.314337824,4425782.42986066,TRUE
"28",0,"F3_","F3_28",0.195066419510057,"F1_23",1,285312.565109342,4425781.62830128,TRUE
"29",0,"F3_","F3_29",0.294964374111936,"F1_22",1,285309.445152041,4425781.74322166,TRUE
"30",0,"F3_","F3_30",0.209394660460035,"F1_26",1,285311.03395911,4425781.37387169,TRUE
"31",0,"F3_","F3_31",0.315657421513056,"F1_25",1,285313.144365212,4425781.08426581,TRUE
"32",0,"F3_","F3_32",0.140558481972395,"F1_30",1,285313.184466107,4425779.96890139,TRUE
"33",0,"F3_","F3_33",0.0970156071153985,"F1_32",1,285311.96721554,4425779.81363079,TRUE
"34",0,"F3_","F3_34",0.181144662691633,"F1_31",1,285310.34594321,4425779.65069213,TRUE
"35",0,"F3_","F3_35",0.134559831672771,"F1_45",1,285303.068608851,4425772.91407268,TRUE
