"","CLASS_ID","Flight","UFID","dist","nnid","Nesting","observed","coords.x1","coords.x2","optional"
"1",0,"F3_","F3_1",0.239824313883557,"F4_77",1,1,285313.699375225,4425785.80001267,TRUE
"2",0,"F3_","F3_2",0.350392155749128,"F4_78",1,1,285315.144212655,4425785.77434156,TRUE
"3",0,"F3_","F3_3",0.120100078737537,"F4_2",1,1,285317.67984635,4425785.3738764,TRUE
"4",0,"F3_","F3_4",0.231477428569038,"F4_3",1,1,285314.879998253,4425784.87048453,TRUE
"5",0,"F3_","F3_5",0.170624073436195,"F4_5",1,1,285316.380600675,4425784.29781629,TRUE
"6",0,"F3_","F3_6",0.297785021205779,"F4_6",1,1,285317.673119693,4425784.10651672,TRUE
"7",0,"F3_","F3_7",0.0500660111070884,"F4_82",1,1,285319.638973975,4425783.93321017,TRUE
"8",0,"F3_","F3_8",0.361504418776126,"F4_7",1,1,285316.681992427,4425783.20082034,TRUE
"9",0,"F3_","F3_9",0.207456606779519,"F4_81",1,1,285311.195829718,4425786.8280416,TRUE
"10",0,"F3_","F3_10",0.251119987149661,"F4_21",1,1,285311.972516179,4425786.21166965,TRUE
"11",0,"F3_","F3_11",0.120106399303052,"F4_75",1,1,285307.3184017,4425785.77537736,TRUE
"12",0,"F3_","F3_12",0.189548354896084,"F4_74",1,1,285308.338546971,4425785.53080609,TRUE
"13",0,"F3_","F3_13",0.166172990650338,"F4_76",1,1,285310.621159448,4425785.15820544,TRUE
"14",0,"F3_","F3_14",0.20336659793915,"F4_73",1,1,285307.852565698,4425784.80262821,TRUE
"15",0,"F3_","F3_15",0.172202632708357,"F4_4",1,1,285312.245471919,4425784.50208493,TRUE
"16",0,"F3_","F3_16",0.308000279973959,"F4_71",1,1,285308.869243975,4425784.39669058,TRUE
"17",0,"F3_","F3_17",0.321588096748742,"F4_8",1,1,285320.562208464,4425782.9080894,TRUE
"18",0,"F3_","F3_18",0.258573753237937,"F4_9",1,1,285319.168050511,4425782.92691331,TRUE
"19",0,"F3_","F3_19",0.292692178830085,"F4_10",1,1,285314.546774272,4425782.96066998,TRUE
"20",0,"F3_","F3_20",0.147717529487209,"F4_11",1,1,285318.15612085,4425782.66346767,TRUE
"21",0,"F3_","F3_21",0.220707809692495,"F4_79",1,1,285313.550285742,4425782.43156262,TRUE
"22",0,"F3_","F3_22",0.223984363338105,"F4_12",1,1,285318.730842725,4425781.96043579,TRUE
"23",0,"F3_","F3_23",0.262852216445824,"F4_14",1,1,285317.649281075,4425781.72516515,TRUE
"24",0,"F3_","F3_24",0.187744329705407,"F4_16",1,1,285315.831902308,4425780.73293396,TRUE
"25",0,"F3_","F3_25",0.0551151803424378,"F4_17",1,1,285314.109940689,4425780.54026841,TRUE
"26",0,"F3_","F3_26",0.253222443038265,"F4_19",1,1,285315.943098074,4425779.99482645,TRUE
"27",0,"F3_","F3_27",0.216335436142475,"F4_70",1,1,285310.314337824,4425782.42986066,TRUE
"28",0,"F3_","F3_28",0.251356526870319,"F4_80",1,1,285312.565109342,4425781.62830128,TRUE
"29",0,"F3_","F3_29",0.0415444065451742,"F4_69",1,1,285309.445152041,4425781.74322166,TRUE
"30",0,"F3_","F3_30",0.0804435454650666,"F4_22",1,1,285311.03395911,4425781.37387169,TRUE
"31",0,"F3_","F3_31",0.203040462239077,"F4_15",1,1,285313.144365212,4425781.08426581,TRUE
"32",0,"F3_","F3_32",0.0870175389135131,"F4_18",1,1,285313.184466107,4425779.96890139,TRUE
"33",0,"F3_","F3_33",0.0926207184887981,"F4_23",1,1,285311.96721554,4425779.81363079,TRUE
"34",0,"F3_","F3_34",0.0978883866551783,"F4_24",1,1,285310.34594321,4425779.65069213,TRUE
"35",0,"F3_","F3_35",0.0804991757269085,"F4_36",1,1,285303.068608851,4425772.91407268,TRUE
"36",0,"F3_","F3_36",0.172903676743152,"F4_66",1,1,285304.661959554,4425771.91034855,TRUE
"37",0,"F3_","F3_37",0.384678821503679,"F4_31",1,1,285298.27961333,4425776.02911634,TRUE
"38",0,"F3_","F3_38",0.0310125570881606,"F4_32",1,1,285297.331448975,4425775.29469017,TRUE
"39",0,"F3_","F3_39",0.113879034783375,"F4_33",1,1,285297.681239842,4425773.80531039,TRUE
"40",0,"F3_","F3_40",0.0866583805933622,"F4_34",1,1,285300.391617823,4425773.36671331,TRUE
"41",0,"F3_","F3_41",0.175418756315354,"F4_35",1,1,285301.543787113,4425773.16042593,TRUE
"42",0,"F3_","F3_42",0.162811081958115,"F4_39",1,1,285296.446894427,4425772.91873778,TRUE
"43",0,"F3_","F3_43",0.0216999349900702,"F4_37",1,1,285297.952939114,4425772.85032275,TRUE
"44",0,"F3_","F3_44",0.20697278167806,"F4_38",1,1,285302.137380359,4425772.57310668,TRUE
"45",0,"F3_","F3_45",0.070834401412724,"F4_40",1,1,285301.000293899,4425772.30216516,TRUE
"46",0,"F3_","F3_46",0.1592239096072,"F4_41",1,1,285298.736604035,4425772.10583128,TRUE
"47",0,"F3_","F3_47",0.31279514425703,"F4_43",1,1,285297.941132678,4425771.8536112,TRUE
"48",0,"F3_","F3_48",0.140292080212286,"F4_42",1,1,285296.943310952,4425771.94381014,TRUE
"49",0,"F3_","F3_49",0.3666098948347,"F4_67",1,1,285303.710761302,4425771.70239233,TRUE
"50",0,"F3_","F3_50",0.216916165355001,"F4_44",1,1,285302.845620361,4425771.71511142,TRUE
"51",0,"F3_","F3_51",0.173095883033571,"F4_28",1,1,285306.354825135,4425770.90268613,TRUE
"52",0,"F3_","F3_52",0.313622888805789,"F4_63",1,1,285304.763774392,4425770.9308185,TRUE
"53",0,"F3_","F3_53",0.342090482352356,"F4_29",1,1,285307.19513512,4425770.41447277,TRUE
"54",0,"F3_","F3_54",0.128902882001057,"F4_46",1,1,285303.120980781,4425770.33056844,TRUE
